出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"110/05/29","103","4","4175","杏一","1166539.00","544244.00","1710783.00","802177.00","276447.00","1078624.00","252400.00","204900.00","163771.00","5784.00","--","626855.00","--","--","5304.00","632159.00","0.00","0.00","0.00","24.84"
"110/05/29","103","4","4183","福永生技","210886.00","112399.00","323285.00","97757.00","39995.00","137752.00","208000.00","5354.00","-27821.00","0.00","--","--","--","--","--","185533.00","0.00","0.00","0.00","8.92"
"110/05/29","103","4","4188","安克","172609.00","85795.00","258404.00","8613.00","--","8613.00","360000.00","729.00","-110938.00","0.00","--","--","--","--","--","249791.00","0.00","0.00","0.00","6.94"
"110/05/29","103","4","4192","杏國","756843.00","277723.00","1034566.00","137835.00","--","137835.00","583670.00","560609.00","-231199.00","-16349.00","--","--","--","--","--","896731.00","0.00","0.00","0.00","15.36"
"110/05/29","103","4","4198","欣大健康","2417540.00","370230.00","2787770.00","264082.00","216088.00","480170.00","1510000.00","1325585.00","-553374.00","25389.00","--","2307600.00","--","--","--","2307600.00","0.00","0.00","0.00","15.28"
"110/05/29","103","4","4205","中華食","717200.00","688811.00","1406011.00","192664.00","53606.00","246270.00","727044.00","51989.00","380708.00","--","--","--","--","--","--","1159741.00","0.00","0.00","0.00","15.95"
"110/05/29","103","4","4207","環泰","2024835.00","2306470.00","4331305.00","1168057.00","617860.00","1785917.00","1694671.00","75229.00","258626.00","-10932.00","-45254.00","1972340.00","--","--","573048.00","2545388.00","0.00","0.00","3465000.00","11.88"
"110/05/29","103","4","4303","信立","384197.00","651027.00","1035224.00","206889.00","100278.00","307167.00","700000.00","--","20072.00","7985.00","--","728057.00","--","--","--","728057.00","0.00","0.00","0.00","10.40"
"110/05/29","103","4","4304","勝昱","370890.00","393727.00","764617.00","372389.00","9123.00","381512.00","596725.00","0.00","-229858.00","16238.00","0.00","383105.00","--","--","0.00","383105.00","0.00","0.00","0.00","6.42"
"110/05/29","103","4","4305","世坤","760973.00","324706.00","1085679.00","170314.00","24147.00","194461.00","550140.00","75.00","341003.00","--","--","--","--","--","--","891218.00","0.00","0.00","0.00","16.20"
"110/05/29","103","4","4401","東隆興","1796285.00","2721125.00","4517410.00","1325651.00","748462.00","2074113.00","1202863.00","167271.00","1011750.00","6213.00","--","2388097.00","--","--","55200.00","2443297.00","0.00","0.00","0.00","19.85"
"110/05/29","103","4","4402","福大","329245.00","1013942.00","1343187.00","791602.00","195206.00","986808.00","459918.00","23191.00","-132116.00","0.00","--","350993.00","--","--","5386.00","356379.00","0.00","0.00","0.00","7.63"
"110/05/29","103","4","4406","新昕纖","324025.00","381722.00","705747.00","40533.00","103364.00","143897.00","519120.00","40320.00","1444.00","966.00","0.00","--","--","--","--","561850.00","0.00","0.00","0.00","10.82"
"110/05/29","103","4","4413","飛寶企業","41021.00","33456.00","74477.00","31367.00","12263.00","43630.00","643823.00","32421.00","-640573.00","-4824.00","--","--","--","--","--","30847.00","0.00","0.00","0.00","0.48"
"110/05/29","103","4","4416","三圓","3640575.00","3381907.00","7022482.00","2497529.00","1097251.00","3594780.00","600156.00","697966.00","1091839.00","33214.00","-579856.00","1843319.00","0.00","--","1584383.00","3427702.00","0.00","0.00","4217136.00","33.04"
"110/05/29","103","4","4417","金洲","1894973.00","1514860.00","3409833.00","1241752.00","179424.00","1421176.00","799366.00","37042.00","835270.00","86424.00","-4320.00","1753782.00","--","--","234875.00","1988657.00","0.00","0.00","220000.00","22.00"
"110/05/29","103","4","4419","元勝","89831.00","174030.00","263861.00","26692.00","91783.00","118475.00","392982.00","1054.00","-248650.00","0.00","0.00","--","--","--","--","145386.00","0.00","0.00","0.00","3.70"
"110/05/29","103","4","4420","光明","172310.00","357196.00","529506.00","23119.00","27620.00","50739.00","294550.00","0.00","184217.00","0.00","0.00","--","--","--","--","478767.00","0.00","0.00","0.00","16.25"
"110/05/29","103","4","4429","聚紡","578103.00","834212.00","1412315.00","241550.00","117592.00","359142.00","343500.00","495433.00","211555.00","2685.00","--","1053173.00","0.00","--","0.00","1053173.00","0.00","0.00","0.00","30.66"
"110/05/29","103","4","4430","耀億","1226021.00","1724421.00","2950442.00","870039.00","176844.00","1046883.00","562503.00","733995.00","538310.00","68751.00","--","1903559.00","--","--","--","1903559.00","0.00","0.00","0.00","33.84"
"110/05/29","103","4","4432","銘旺實","1547179.00","282759.00","1829938.00","370283.00","23121.00","393404.00","481800.00","371339.00","592372.00","-8977.00","--","1436534.00","--","--","--","1436534.00","0.00","0.00","0.00","29.82"
"110/05/29","103","4","4433","興采","667819.00","395195.00","1063014.00","338992.00","58684.00","397676.00","300724.00","257978.00","97659.00","8977.00","--","665338.00","--","--","--","665338.00","0.00","0.00","0.00","22.12"
"110/05/29","103","4","4502","健信","315006.00","763200.00","1078206.00","488176.00","316606.00","804782.00","767162.00","--","-492681.00","-1057.00","--","273424.00","--","--","0.00","273424.00","0.00","0.00","0.00","3.56"
"110/05/29","103","4","4503","金雨","151203.00","241588.00","392791.00","129345.00","69821.00","199166.00","367633.00","0.00","-174138.00","130.00","--","193625.00","--","--","0.00","193625.00","0.00","0.00","0.00","5.27"
"110/05/29","103","4","4506","崇友","3535327.00","2737830.00","6273157.00","2019252.00","821493.00","2840745.00","1966800.00","56372.00","1386293.00","22826.00","--","3432291.00","--","--","121.00","3432412.00","0.00","0.00","0.00","17.45"
"110/05/29","103","4","4510","高鋒","2061917.00","1508649.00","3570566.00","946207.00","792465.00","1738672.00","1080107.00","270497.00","308621.00","169409.00","--","1828634.00","--","--","3260.00","1831894.00","0.00","0.00","0.00","16.93"
"110/05/29","103","4","4513","福裕","2494913.00","914635.00","3409548.00","1376240.00","1011505.00","2387745.00","768803.00","11460.00","46833.00","37752.00","--","864848.00","--","--","156955.00","1021803.00","0.00","0.00","0.00","11.25"
"110/05/29","103","4","4523","永彰","1307681.00","1558251.00","2865932.00","800958.00","58275.00","859233.00","640000.00","295604.00","929692.00","141403.00","0.00","2006699.00","0.00","--","0.00","2006699.00","0.00","0.00","0.00","31.35"
"110/05/29","103","4","4527","方土霖","1481213.00","669331.00","2150544.00","643564.00","172774.00","816338.00","761524.00","128616.00","321988.00","25878.00","--","1238006.00","--","--","96200.00","1334206.00","0.00","0.00","0.00","16.26"
"110/05/29","103","4","4528","江興鍛","1153937.00","1779286.00","2933223.00","992983.00","405203.00","1398186.00","765143.00","12696.00","723645.00","33553.00","0.00","1535037.00","--","--","0.00","1535037.00","0.00","0.00","0.00","20.06"
"110/05/29","103","4","4529","淳紳","87111.00","1014247.00","1101358.00","82972.00","281433.00","364405.00","690528.00","94251.00","-66870.00","19044.00","--","736953.00","--","--","--","736953.00","0.00","0.00","0.00","10.67"
"110/05/29","103","4","4530","宏易","133547.00","342127.00","475674.00","196087.00","10995.00","207082.00","360123.00","0.00","-158102.00","53683.00","--","255704.00","--","--","12888.00","268592.00","0.00","0.00","0.00","7.10"
"110/05/29","103","4","4533","協易機","3061033.00","2022411.00","5083444.00","1782607.00","648300.00","2430907.00","1604811.00","338971.00","647088.00","91408.00","-31335.00","2650943.00","--","--","1594.00","2652537.00","0.00","0.00","3047000.00","16.84"
"110/05/29","103","4","4534","慶騰","810175.00","797506.00","1607681.00","522233.00","125295.00","647528.00","794162.00","39206.00","124854.00","23035.00","-21104.00","960153.00","--","--","0.00","960153.00","0.00","78.00","1451000.00","12.32"
"110/05/29","103","4","4535","至興","1655408.00","1788348.00","3443756.00","949382.00","30105.00","979487.00","756617.00","173500.00","1233374.00","44332.00","0.00","2207823.00","--","--","256446.00","2464269.00","0.00","0.00","0.00","29.18"
"110/05/29","103","4","4538","大詠城","242683.00","603038.00","845721.00","87068.00","151185.00","238253.00","510000.00","22446.00","75022.00","--","--","--","--","--","--","607468.00","0.00","0.00","0.00","11.91"
"110/05/29","103","4","4541","晟田","981960.00","1701265.00","2683225.00","409386.00","1084601.00","1493987.00","491434.00","435384.00","262420.00","--","--","--","--","--","--","1189238.00","0.00","0.00","0.00","24.20"
"110/05/29","103","4","4542","科嶠","871518.00","158644.00","1030162.00","318011.00","52599.00","370610.00","257140.00","159626.00","236695.00","6091.00","--","659552.00","--","--","--","659552.00","0.00","0.00","0.00","25.65"
"110/05/29","103","4","4543","萬在","1085523.00","939893.00","2025416.00","589525.00","123131.00","712656.00","492800.00","173860.00","631287.00","14813.00","--","1312760.00","--","--","--","1312760.00","0.00","0.00","0.00","26.64"
"110/05/29","103","4","4549","桓達","1033405.00","417794.00","1451199.00","154874.00","68401.00","223275.00","369723.00","319889.00","520309.00","18003.00","--","1227924.00","0.00","--","0.00","1227924.00","0.00","0.00","0.00","33.21"
"110/05/29","103","4","4550","長佳","910519.00","229025.00","1139544.00","562412.00","1722.00","564134.00","299943.00","29043.00","246244.00","180.00","--","575410.00","--","--","0.00","575410.00","0.00","0.00","0.00","19.18"
"110/05/29","103","4","4554","橙的","352582.00","62419.00","415001.00","136561.00","3178.00","139739.00","153283.00","49007.00","73963.00","304.00","-1295.00","275262.00","--","--","--","275262.00","0.00","0.00","35000.00","18.00"
"110/05/29","103","4","4556","旭然","392759.00","256240.00","648999.00","63285.00","68329.00","131614.00","320000.00","95640.00","79883.00","21862.00","--","517385.00","--","--","--","517385.00","0.00","0.00","0.00","16.17"
"110/05/29","103","4","4609","唐鋒","659484.00","276929.00","936413.00","406892.00","50775.00","457667.00","479468.00","3333.00","12343.00","-16398.00","0.00","478746.00","--","--","0.00","478746.00","0.00","0.00","0.00","9.98"
"110/05/29","103","4","4702","中美實","1044709.00","3113456.00","4158165.00","1050548.00","399863.00","1450411.00","2000000.00","450208.00","81138.00","186555.00","-10147.00","2707754.00","--","--","--","2707754.00","0.00","0.00","386000.00","13.56"
"110/05/29","103","4","4706","大恭","1447674.00","327042.00","1774716.00","366489.00","76305.00","442794.00","790301.00","510.00","523067.00","17303.00","0.00","1331181.00","--","--","741.00","1331922.00","0.00","0.00","0.00","16.84"
"110/05/29","103","4","4711","永純","1006752.00","452262.00","1459014.00","301102.00","64681.00","365783.00","610560.00","52541.00","427028.00","3102.00","--","1093231.00","--","--","--","1093231.00","0.00","0.00","0.00","17.91"
"110/05/29","103","4","4712","南璋","650525.00","126825.00","777350.00","22395.00","225.00","22620.00","962806.00","32230.00","-270233.00","29927.00","0.00","754730.00","--","--","0.00","754730.00","0.00","0.00","0.00","7.84"
"110/05/29","103","4","4714","永捷","698527.00","588834.00","1287361.00","178896.00","280474.00","459370.00","566876.00","81602.00","171262.00","8251.00","--","827991.00","--","--","--","827991.00","0.00","0.00","0.00","14.61"
"110/05/29","103","4","4716","大立","767911.00","420350.00","1188261.00","190968.00","130034.00","321002.00","717781.00","56707.00","113186.00","-20769.00","--","866905.00","--","--","354.00","867259.00","0.00","0.00","0.00","12.08"
"110/05/29","103","4","4721","美琪瑪","1039817.00","677703.00","1717520.00","597666.00","14761.00","612427.00","749863.00","24825.00","312074.00","18331.00","0.00","1105093.00","0.00","--","0.00","1105093.00","0.00","0.00","0.00","14.74"
"110/05/29","103","4","4726","永昕","1478909.00","227809.00","1706718.00","64427.00","5185.00","69612.00","1110920.00","614121.00","-87935.00","0.00","0.00","--","--","--","--","1637106.00","0.00","88500.00","0.00","14.75"
"110/05/29","103","4","4728","雙美","564404.00","140568.00","704972.00","20312.00","25353.00","45665.00","544630.00","49393.00","48627.00","5447.00","--","648097.00","--","--","11210.00","659307.00","0.00","0.00","0.00","11.90"
"110/05/29","103","4","4729","熒茂","4393924.00","4405397.00","8799321.00","4197238.00","1819341.00","6016579.00","1019020.00","1970920.00","-1595652.00","21802.00","--","1416090.00","--","--","1366652.00","2782742.00","0.00","0.00","0.00","13.90"
"110/05/29","103","4","4735","豪展","559427.00","212302.00","771729.00","323692.00","106955.00","430647.00","305221.00","22569.00","26655.00","-13363.00","0.00","341082.00","--","--","0.00","341082.00","0.00","454529.00","0.00","11.17"
"110/05/29","103","4","4736","泰博","2516679.00","1442050.00","3958729.00","1454949.00","14793.00","1469742.00","666930.00","1098997.00","644291.00","-1363.00","--","2408855.00","--","--","80132.00","2488987.00","0.00","0.00","0.00","36.12"
"110/05/29","103","4","4741","泓瀚","555818.00","508229.00","1064047.00","222253.00","140607.00","362860.00","261628.00","158300.00","281251.00","8.00","--","701187.00","--","--","--","701187.00","0.00","0.00","0.00","26.80"
"110/05/29","103","4","4743","合一","1244870.00","769524.00","2014394.00","67703.00","12164.00","79867.00","1526181.00","43659.00","237858.00","126829.00","0.00","--","--","--","--","1934527.00","0.00","0.00","0.00","12.68"
"110/05/29","103","4","4744","皇將","718576.00","424977.00","1143553.00","633254.00","160924.00","794178.00","296996.00","35000.00","15002.00","2377.00","--","349375.00","--","--","0.00","349375.00","0.00","0.00","0.00","11.76"
"110/05/29","103","4","4745","合富-KY","2439981.00","626355.00","3066336.00","1149952.00","280812.00","1430764.00","562631.00","483407.00","498783.00","90751.00","--","1635572.00","--","--","--","1635572.00","0.00","0.00","0.00","29.07"
"110/05/29","103","4","4747","強生","512079.00","239925.00","752004.00","94084.00","22913.00","116997.00","258188.00","249656.00","127163.00","0.00","0.00","--","--","--","--","635007.00","0.00","0.00","0.00","24.59"
"110/05/29","103","4","4754","國碳科","263999.00","17413.00","281412.00","107428.00","7158.00","114586.00","137943.00","--","27952.00","931.00","--","166826.00","--","--","--","166826.00","0.00","0.00","0.00","12.09"
"110/05/29","103","4","4804","大略-KY","224083.00","387530.00","611613.00","213584.00","19056.00","232640.00","238080.00","67435.00","56497.00","16961.00","--","378973.00","--","--","0.00","378973.00","0.00","0.00","0.00","15.92"
"110/05/29","103","4","4806","昇華","465612.00","551859.00","1017471.00","48051.00","265967.00","314018.00","220000.00","402500.00","78661.00","2292.00","--","703453.00","--","--","--","703453.00","0.00","0.00","0.00","31.98"
"110/05/29","103","4","4903","聯光通","1250298.00","302445.00","1552743.00","493603.00","11178.00","504781.00","882916.00","16568.00","70533.00","-6565.00","--","963452.00","--","--","84510.00","1047962.00","0.00","0.00","0.00","10.91"
"110/05/29","103","4","4905","台聯電","552111.00","1675208.00","2227319.00","101874.00","5811.00","107685.00","512225.00","107679.00","513364.00","955689.00","-17.00","2088940.00","--","--","30694.00","2119634.00","0.00","0.00","720.00","40.78"
"110/05/29","103","4","4907","富宇","3308563.00","24087.00","3332650.00","2457095.00","211071.00","2668166.00","1181458.00","70000.00","-586974.00","0.00","0.00","--","0.00","0.00","--","664484.00","0.00","0.00","0.00","5.62"
"110/05/29","103","4","4908","前鼎","1063321.00","395278.00","1458599.00","211104.00","1652.00","212756.00","758217.00","57118.00","430508.00","--","--","--","--","--","--","1245843.00","0.00","82000.00","0.00","16.46"
"110/05/29","103","4","4909","新復興","2507406.00","548354.00","3055760.00","374077.00","198185.00","572262.00","933568.00","558552.00","857051.00","134327.00","--","2483498.00","--","--","--","2483498.00","0.00","0.00","0.00","26.60"
"110/05/29","103","4","4911","德英","526459.00","335175.00","861634.00","24586.00","37.00","24623.00","550000.00","273326.00","13685.00","--","--","--","--","--","--","837011.00","0.00","0.00","0.00","15.22"
"110/05/29","103","4","4924","欣厚-KY","438569.00","377936.00","816505.00","282277.00","40764.00","323041.00","367516.00","121455.00","-4831.00","9324.00","0.00","493464.00","--","--","--","493464.00","0.00","0.00","0.00","13.43"
"110/05/29","103","4","4931","新盛力","677271.00","205052.00","882323.00","215022.00","1359.00","216381.00","688779.00","19406.00","-49986.00","9932.00","-2189.00","665942.00","--","--","--","665942.00","0.00","0.00","558397.00","9.75"
"110/05/29","103","4","4933","友輝","3232785.00","1273568.00","4506353.00","695695.00","959938.00","1655633.00","782117.00","924668.00","1222639.00","1658.00","-80362.00","--","0.00","0.00","--","2850720.00","0.00","0.00","880000.00","36.86"
"110/05/29","103","4","4939","亞電","2117103.00","851605.00","2968708.00","1105382.00","331370.00","1436752.00","987586.00","296606.00","178289.00","69475.00","--","1531956.00","--","--","--","1531956.00","0.00","753281.00","0.00","15.62"
"110/05/29","103","4","4944","兆遠","2258036.00","3272735.00","5530771.00","1391705.00","144663.00","1536368.00","2099191.00","1767091.00","30565.00","51401.00","--","3948248.00","--","--","46155.00","3994403.00","0.00","136000.00","0.00","18.81"
"110/05/29","103","4","4946","辣椒","386719.00","768678.00","1155397.00","373976.00","35681.00","409657.00","272233.00","603780.00","-140024.00","10241.00","--","746230.00","--","--","-490.00","745740.00","0.00","7000.00","0.00","27.41"
"110/05/29","103","4","4950","牧東","2449681.00","397975.00","2847656.00","1263765.00","171107.00","1434872.00","635430.00","858656.00","50277.00","-4820.00","-126759.00","1412784.00","--","--","0.00","1412784.00","0.00","0.00","4979000.00","24.12"
"110/05/29","103","4","4953","緯軟","1660933.00","137127.00","1798060.00","644964.00","111662.00","756626.00","426003.00","252874.00","360154.00","2403.00","--","1041434.00","--","--","--","1041434.00","0.00","0.00","0.00","24.45"
"110/05/29","103","4","4966","譜瑞-KY","6345786.00","179523.00","6525309.00","1103804.00","--","1103804.00","754604.00","1651739.00","2897927.00","117235.00","--","5421505.00","--","--","--","5421505.00","0.00","0.00","0.00","71.85"
"110/05/29","103","4","4971","IET-KY","672810.00","666658.00","1339468.00","106812.00","229300.00","336112.00","300552.00","281962.00","349938.00","70499.00","--","1002951.00","--","--","405.00","1003356.00","0.00","0.00","0.00","33.37"
"110/05/29","103","4","4972","湯石照明","974301.00","411700.00","1386001.00","271359.00","17537.00","288896.00","367148.00","485546.00","199523.00","44888.00","--","1097105.00","--","--","--","1097105.00","0.00","8000.00","0.00","29.89"
"110/05/29","103","4","4973","廣穎","2219063.00","671232.00","2890295.00","1290322.00","2704.00","1293026.00","652039.00","314351.00","549795.00","81084.00","--","1597269.00","--","--","--","1597269.00","0.00","0.00","0.00","24.50"
"110/05/29","103","4","4974","亞泰","2315890.00","577030.00","2892920.00","801451.00","462289.00","1263740.00","619577.00","380989.00","549573.00","79041.00","--","1629180.00","0.00","--","0.00","1629180.00","0.00","0.00","0.00","26.30"
"110/05/29","103","4","4979","華星光","1653937.00","1139873.00","2793810.00","1138480.00","191341.00","1329821.00","672709.00","399789.00","395324.00","-3833.00","--","1463989.00","--","--","--","1463989.00","0.00","0.00","0.00","21.76"
"110/05/29","103","4","4987","科誠","834545.00","451946.00","1286491.00","293459.00","174461.00","467920.00","240000.00","155550.00","410807.00","12214.00","--","818571.00","--","--","--","818571.00","0.00","0.00","0.00","34.11"
"110/05/29","103","4","4991","環宇-KY","1004531.00","438709.00","1443240.00","138085.00","91306.00","229391.00","453042.00","371002.00","317386.00","72419.00","--","1213849.00","--","--","--","1213849.00","0.00","0.00","0.00","26.79"
"110/05/29","103","4","4995","晶達","565878.00","103552.00","669430.00","151327.00","1026.00","152353.00","341311.00","30120.00","144883.00","763.00","0.00","517077.00","--","--","--","517077.00","0.00","0.00","0.00","15.15"
"110/05/29","103","4","5009","榮剛","7958435.00","12248379.00","20206814.00","4822887.00","5634392.00","10457279.00","4506156.00","2042546.00","1831874.00","160670.00","-233305.00","8307941.00","--","--","1441594.00","9749535.00","0.00","0.00","14179793.00","19.04"
"110/05/29","103","4","5011","久陽","498666.00","290532.00","789198.00","280970.00","42461.00","323431.00","336359.00","32040.00","97368.00","--","--","--","--","--","--","465767.00","0.00","0.00","0.00","13.85"
"110/05/29","103","4","5013","強新","2819481.00","1891226.00","4710707.00","1297315.00","1086255.00","2383570.00","1010700.00","11566.00","720753.00","31479.00","0.00","1774498.00","--","--","552639.00","2327137.00","0.00","0.00","0.00","17.56"
"110/05/29","103","4","5014","建錩","5653277.00","2241569.00","7894846.00","4978319.00","111347.00","5089666.00","1653330.00","156605.00","290632.00","124381.00","--","2224948.00","--","--","580232.00","2805180.00","0.00","0.00","0.00","13.46"
"110/05/29","103","4","5015","華祺","1206844.00","405116.00","1611960.00","365843.00","150842.00","516685.00","606392.00","93952.00","407253.00","-12322.00","--","1095275.00","--","--","--","1095275.00","0.00","0.00","0.00","18.06"
"110/05/29","103","4","5016","松和","1582343.00","1205930.00","2788273.00","755520.00","913258.00","1668778.00","496221.00","8000.00","595918.00","11116.00","0.00","1111255.00","--","--","8240.00","1119495.00","0.00","0.00","0.00","22.39"
"110/05/29","103","4","5102","富強","798362.00","605875.00","1404237.00","466395.00","73031.00","539426.00","640851.00","14701.00","202184.00","5527.00","0.00","863263.00","--","--","1548.00","864811.00","0.00","0.00","0.00","13.47"
"110/05/29","103","4","5201","凱衛","303055.00","132004.00","435059.00","79890.00","10781.00","90671.00","306746.00","1787.00","48324.00","4306.00","-16775.00","--","--","--","--","344388.00","0.00","0.00","1200000.00","11.68"
"110/05/29","103","4","5202","力新","407848.00","157280.00","565128.00","62050.00","2843.00","64893.00","590940.00","0.00","-100860.00","577.00","0.00","490657.00","--","--","9578.00","500235.00","0.00","0.00","0.00","8.30"
"110/05/29","103","4","5205","中茂","43806.00","22024.00","65830.00","4515.00","103.00","4618.00","170052.00","9000.00","-124084.00","6244.00","--","61212.00","--","--","--","61212.00","0.00","0.00","0.00","3.60"
"110/05/29","103","4","5206","坤悅","3813546.00","4416.00","3817962.00","2079790.00","0.00","2079790.00","1516000.00","223704.00","21348.00","0.00","-22880.00","1738172.00","--","--","--","1738172.00","0.00","0.00","1600000.00","11.59"
"110/05/29","103","4","5209","新鼎","1138355.00","96741.00","1235096.00","722463.00","388.00","722851.00","234548.00","100468.00","186586.00","-9357.00","--","512245.00","--","--","--","512245.00","0.00","36000.00","0.00","21.92"
"110/05/29","103","4","5210","寶碩","715587.00","254004.00","969591.00","147964.00","15280.00","163244.00","690268.00","58668.00","63230.00","-3788.00","-14826.00","793552.00","--","--","12795.00","806347.00","0.00","0.00","2000000.00","11.84"
"110/05/29","103","4","5211","蒙恬","409374.00","213297.00","622671.00","57384.00","26048.00","83432.00","320247.00","102588.00","110510.00","5894.00","0.00","539239.00","--","--","0.00","539239.00","0.00","0.00","0.00","16.84"
"110/05/29","103","4","5212","凌網","409169.00","167670.00","576839.00","150556.00","54553.00","205109.00","346330.00","0.00","10072.00","3527.00","--","359929.00","--","--","11801.00","371730.00","0.00","0.00","0.00","10.39"
"110/05/29","103","4","5213","亞昕","22486985.00","3260697.00","25747682.00","14548922.00","4032994.00","18581916.00","3911464.00","2048721.00","1258943.00","22207.00","-169821.00","7071514.00","--","--","94252.00","7165766.00","0.00","0.00","8963000.00","18.50"
"110/05/29","103","4","5220","萬達光電","519876.00","194708.00","714584.00","232835.00","56127.00","288962.00","350000.00","3444.00","72178.00","--","--","--","--","--","--","425622.00","0.00","0.00","0.00","12.16"
"110/05/29","103","4","5227","立凱-KY","1191118.00","1641053.00","2832171.00","911983.00","225842.00","1137825.00","1420737.00","1200030.00","-925919.00","-513.00","0.00","1694335.00","--","--","11.00","1694346.00","0.00","0.00","0.00","11.93"
"110/05/29","103","4","5230","雷笛克光學","897739.00","1704821.00","2602560.00","1257110.00","24.00","1257134.00","448814.00","647529.00","162090.00","86993.00","--","1345426.00","--","--","--","1345426.00","0.00","0.00","0.00","29.98"
"110/05/29","103","4","5245","智晶","444455.00","251317.00","695772.00","199464.00","13395.00","212859.00","357000.00","74103.00","100370.00","0.00","-48560.00","--","--","--","--","482913.00","0.00","0.00","1300000.00","14.04"
"110/05/29","103","4","5251","天鉞電","897658.00","158751.00","1056409.00","224751.00","24385.00","249136.00","308620.00","245037.00","256918.00","-3302.00","--","807273.00","--","--","--","807273.00","0.00","0.00","0.00","26.16"
"110/05/29","103","4","5263","智崴","1046900.00","369947.00","1416847.00","208712.00","180165.00","388877.00","341294.00","459496.00","227180.00","0.00","0.00","--","0.00","0.00","--","1027970.00","0.00","449417.00","0.00","30.12"
"110/05/29","103","4","5272","笙科","712990.00","265496.00","978486.00","96211.00","0.00","96211.00","462295.00","243125.00","176855.00","0.00","0.00","--","0.00","0.00","--","882275.00","0.00","0.00","0.00","19.08"
"110/05/29","103","4","5274","信驊","1005726.00","37065.00","1042791.00","182125.00","--","182125.00","262959.00","246206.00","367202.00","-15701.00","0.00","--","--","--","--","860666.00","0.00","0.00","0.00","32.73"
"110/05/29","103","4","5276","達輝-KY","727837.00","183617.00","911454.00","193820.00","4281.00","198101.00","395000.00","253020.00","74433.00","-9100.00","--","713353.00","--","--","--","713353.00","0.00","0.00","0.00","18.06"
"110/05/29","103","4","5278","尚凡","287647.00","35326.00","322973.00","51581.00","0.00","51581.00","131630.00","165329.00","36909.00","-10090.00","-52386.00","271392.00","--","--","--","271392.00","0.00","0.00","324000.00","21.14"
"110/05/29","103","4","5287","數字","1687912.00","437447.00","2125359.00","350393.00","23111.00","373504.00","315000.00","860267.00","574956.00","1632.00","--","1751855.00","--","--","--","1751855.00","0.00","0.00","0.00","55.61"
"110/05/29","103","4","5289","宜鼎","1545313.00","1095893.00","2641206.00","485713.00","93776.00","579489.00","591882.00","546832.00","795236.00","2665.00","0.00","1936615.00","--","--","125102.00","2061717.00","0.00","0.00","0.00","32.72"
"110/05/29","103","4","5291","邑昇","935445.00","376201.00","1311646.00","437464.00","146140.00","583604.00","330703.00","171304.00","220145.00","5890.00","--","728042.00","--","--","--","728042.00","0.00","0.00","0.00","22.01"
"110/05/29","103","4","5299","杰力","519853.00","159884.00","679737.00","143153.00","76993.00","220146.00","320021.00","58023.00","95308.00","-13761.00","--","459591.00","--","--","--","459591.00","0.00","0.00","0.00","14.36"
"110/05/29","103","4","5301","寶得利","1077043.00","580040.00","1657083.00","300264.00","233168.00","533432.00","840000.00","144630.00","138301.00","--","--","1122931.00","--","--","720.00","1123651.00","0.00","0.00","0.00","13.37"
"110/05/29","103","4","5302","太欣","165583.00","1987282.00","2152865.00","207918.00","201509.00","409427.00","1623770.00","--","142618.00","-8918.00","-44417.00","1713053.00","--","--","30385.00","1743438.00","0.00","0.00","2488651.00","10.71"
"110/05/29","103","4","5306","桂盟","1912948.00","1595456.00","3508404.00","518237.00","725480.00","1243717.00","1092102.00","352800.00","758282.00","61295.00","--","2264479.00","0.00","--","208.00","2264687.00","0.00","0.00","0.00","20.74"
"110/05/29","103","4","5309","系統電","2167358.00","1366928.00","3534286.00","2017878.00","25345.00","2043223.00","1920061.00","29660.00","-712561.00","146377.00","-2942.00","1380595.00","--","--","110468.00","1491063.00","0.00","70000.00","970000.00","7.23"
"110/05/29","103","4","5310","天剛","544075.00","508485.00","1052560.00","91786.00","345427.00","437213.00","450920.00","128777.00","35650.00","--","--","615347.00","--","--","0.00","615347.00","0.00","0.00","0.00","13.65"
"110/05/29","103","4","5312","寶島科","931232.00","2278627.00","3209859.00","632267.00","442368.00","1074635.00","600599.00","483410.00","956241.00","94974.00","0.00","2135224.00","--","--","0.00","2135224.00","0.00","0.00","0.00","35.55"
"110/05/29","103","4","5314","世紀","317747.00","192378.00","510125.00","51115.00","14.00","51129.00","600000.00","9818.00","-150822.00","--","--","458996.00","--","--","--","458996.00","0.00","0.00","0.00","7.65"
"110/05/29","103","4","5315","光聯","1213042.00","292911.00","1505953.00","648197.00","111187.00","759384.00","1063518.00","0.00","-341716.00","24767.00","0.00","746569.00","0.00","--","0.00","746569.00","0.00","0.00","0.00","7.02"
"110/05/29","103","4","5321","友銓","741632.00","276643.00","1018275.00","721348.00","1094.00","722442.00","288000.00","3929.00","1425.00","84.00","--","293438.00","0.00","--","2395.00","295833.00","0.00","0.00","0.00","10.19"
