"","KSC","KBC","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计","Date","PL1_N","PH1_N","RSV","K","D","MA60","Long","Cash","YEAR"
"273",60,45,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,4,248.55,"2019"
"274",60,50,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,4,245.55,"2019"
"275",60,55,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,4,239.34,"2019"
"276",65,5,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,400,"2019"
"277",65,10,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,400.65,"2019"
"278",65,15,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,414.84,"2019"
"279",65,20,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,412.51,"2019"
"280",65,25,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,411.09,"2019"
"281",65,30,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,410.2,"2019"
"282",65,35,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,407.34,"2019"
"283",65,40,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,1,371.2,"2019"
"284",65,45,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,4,254.27,"2019"
"285",65,50,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,4,251.27,"2019"
"286",65,55,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,4,245.06,"2019"
"287",70,5,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,400,"2019"
"288",70,10,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,400.65,"2019"
"289",70,15,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,414.84,"2019"
"290",70,20,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,412.51,"2019"
"291",70,25,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,411.28,"2019"
"292",70,30,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,410.79,"2019"
"293",70,35,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,1,368.54,"2019"
"294",70,40,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,2,333.25,"2019"
"295",70,45,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,5,216.32,"2019"
"296",70,50,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,5,213.72,"2019"
"297",70,55,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,5,207.71,"2019"
"298",75,5,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,400,"2019"
"299",75,10,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,400.98,"2019"
"300",75,15,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,421.93,"2019"
"301",75,20,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,419.88,"2019"
"302",75,25,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,418.65,"2019"
"303",75,30,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,418.16,"2019"
"304",75,35,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,1,375.91,"2019"
"305",75,40,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,2,340.62,"2019"
"306",75,45,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,5,223.69,"2019"
"307",75,50,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,5,221.09,"2019"
"308",75,55,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,5,215.08,"2019"
"309",80,5,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,400,"2019"
"310",80,10,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,400.98,"2019"
"311",80,15,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,427.98,"2019"
"312",80,20,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,427.69,"2019"
"313",80,25,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,426.55,"2019"
"314",80,30,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,426.23,"2019"
"315",80,35,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,2,344.74,"2019"
"316",80,40,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,3,310.33,"2019"
"317",80,45,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,6,193.4,"2019"
"318",80,50,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,6,191,"2019"
"319",80,55,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,6,185.04,"2019"
"320",85,5,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,400,"2019"
"321",85,10,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,402.36,"2019"
"322",85,15,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,438.97,"2019"
"323",85,20,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,1,397.58,"2019"
"324",85,25,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,2,357.05,"2019"
"325",85,30,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,3,317.36,"2019"
"326",85,35,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,5,235.87,"2019"
"327",85,40,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,6,202.05,"2019"
"328",85,45,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,9,85.1199999999999,"2019"
"329",85,50,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,9,82.7699999999999,"2019"
"330",85,55,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,9,77.4399999999999,"2019"
"331",90,5,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,400,"2019"
"332",90,10,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,1,363.55,"2019"
"333",90,15,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,9,76.2,"2019"
"334",90,20,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,10,34.81,"2019"
"335",90,25,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,10,32.68,"2019"
"336",90,30,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,10,34.77,"2019"
"337",90,35,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,10,31.35,"2019"
"338",90,40,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,11,8.59999999999995,"2019"
"339",90,45,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,11,8.59999999999995,"2019"
"340",90,50,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,11,5.67999999999991,"2019"
"341",90,55,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,11,2.6399999999999,"2019"
"342",95,5,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,0,400,"2019"
"343",95,10,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,1,363.55,"2019"
"344",95,15,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,9,76.2,"2019"
"345",95,20,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,10,34.81,"2019"
"346",95,25,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,10,32.68,"2019"
"347",95,30,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,11,1.20999999999998,"2019"
"348",95,35,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,10,33.4,"2019"
"349",95,40,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,11,11.0499999999999,"2019"
"350",95,45,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,11,11.0499999999999,"2019"
"351",95,50,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,11,8.11999999999998,"2019"
"352",95,55,1024000,40233810,39.26,39.48,39.14,39.35,0.109999999999999,308,2019-08-23,37.56,39.88,77.1551724137931,79.6585887021992,75.0659457815229,39.0456666666666,11,4.36999999999988,"2019"
"353",60,5,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,400,"2016_2018"
"354",60,10,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,404.98,"2016_2018"
"355",60,15,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,425.56,"2016_2018"
"356",60,20,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,1,403.57,"2016_2018"
"357",60,25,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,7,233.24,"2016_2018"
"358",60,30,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,11,122.27,"2016_2018"
"359",60,35,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,15,14.8400000000001,"2016_2018"
"360",60,40,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,16,4.66000000000004,"2016_2018"
"361",60,45,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,16,17.5900000000001,"2016_2018"
"362",60,50,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,16,27.4800000000001,"2016_2018"
"363",60,55,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,17,8.06000000000044,"2016_2018"
"364",65,5,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,400,"2016_2018"
"365",65,10,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,404.98,"2016_2018"
"366",65,15,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,425.99,"2016_2018"
"367",65,20,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,4,308.35,"2016_2018"
"368",65,25,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,10,140.13,"2016_2018"
"369",65,30,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,14,30.53,"2016_2018"
"370",65,35,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,15,20.74,"2016_2018"
"371",65,40,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,16,11.33,"2016_2018"
"372",65,45,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,16,28.9800000000003,"2016_2018"
"373",65,50,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,17,19.1100000000003,"2016_2018"
"374",65,55,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,18,7.71000000000031,"2016_2018"
"375",70,5,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,400,"2016_2018"
"376",70,10,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,404.98,"2016_2018"
"377",70,15,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,427.67,"2016_2018"
"378",70,20,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,4,311.26,"2016_2018"
"379",70,25,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,10,145.8,"2016_2018"
"380",70,30,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,14,39.46,"2016_2018"
"381",70,35,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,16,1.15000000000007,"2016_2018"
"382",70,40,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,16,22.57,"2016_2018"
"383",70,45,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,17,10.8500000000002,"2016_2018"
"384",70,50,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,17,24.05,"2016_2018"
"385",70,55,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,18,7.03000000000011,"2016_2018"
"386",75,5,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,400,"2016_2018"
"387",75,10,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,405.43,"2016_2018"
"388",75,15,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,2,366.33,"2016_2018"
"389",75,20,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,7,219.28,"2016_2018"
"390",75,25,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,13,59.5600000000003,"2016_2018"
"391",75,30,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,15,16.5000000000001,"2016_2018"
"392",75,35,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,16,13.1400000000001,"2016_2018"
"393",75,40,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,17,6.8400000000001,"2016_2018"
"394",75,45,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,18,13.1899999999998,"2016_2018"
"395",75,50,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,18,0.190000000000037,"2016_2018"
"396",75,55,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,18,12.4200000000002,"2016_2018"
"397",80,5,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,400,"2016_2018"
"398",80,10,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,406.42,"2016_2018"
"399",80,15,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,2,368.88,"2016_2018"
"400",80,20,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,7,223.07,"2016_2018"
"401",80,25,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,13,69.2900000000002,"2016_2018"
"402",80,30,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,16,2.55000000000012,"2016_2018"
"403",80,35,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,17,6.35000000000004,"2016_2018"
"404",80,40,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,17,22.5600000000001,"2016_2018"
"405",80,45,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,18,13.3600000000004,"2016_2018"
"406",80,50,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,19,3.65000000000042,"2016_2018"
"407",80,55,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,19,5.77999999999997,"2016_2018"
"408",85,5,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,400,"2016_2018"
"409",85,10,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,406.95,"2016_2018"
