"","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數","Date","PL1_N","PH1_N","RSV","K","D","MA60","LowLabel","StatusCount","MartketStatus","股票代號","股票名稱","前日餘額_融券","賣出_融券","買進_融券","現券_融券","今日餘額_融券","限額_融券","前日餘額_借券賣出","當日賣出_借券賣出","當日還券_借券賣出","當日調整_借券賣出","當日餘額_借券賣出","次一營業日可限額_借券賣出"
"477",1983220,55928224,28.1,28.3,28.09,28.3,0.0899999999999999,511,2017-03-20,26.36,28.3,100,89.3657978415779,73.8924745590095,26.2638333333333,"High",49,"Bull","00631L","元大台灣50正2","1715000","13000","54000","0","1674000","7521000","0","0","0","0","0","832814"
"478",2521077,72211039,28.42,28.78,28.42,28.73,0.43,658,2017-03-21,26.36,28.78,97.9338842975206,92.2218266602255,80.0022585927482,26.3135,"High",50,"Bull","00631L","元大台灣50正2","1674000","39000","19000","0","1694000","7521000","0","0","0","0","0","819560"
"479",3938250,111388295,28.34,28.37,28.19,28.31,-0.420000000000002,937,2017-03-22,26.36,28.78,80.5785123966941,88.340721905715,82.7817463637371,26.361,"High",51,"Bull","00631L","元大台灣50正2","1694000","90000","37000","0","1747000","7521000","0","0","0","0","0","829731"
"480",2312100,65722829,28.6,28.6,28.25,28.49,0.18,559,2017-03-23,26.89,28.78,84.6560846560845,87.1125094891715,84.2253340722152,26.418,"High",52,"Bull","00631L","元大台灣50正2","1747000","58000","10000","0","1795000","7521000","0","0","0","0","0","816923"
"481",1951000,55306880,28.4,28.46,28.27,28.32,-0.169999999999998,375,2017-03-24,27.17,28.78,71.4285714285714,81.8845301356381,83.4450660933562,26.4726666666667,"High",53,"Bull","00631L","元大台灣50正2","1795000","33000","11000","0","1817000","7521000","0","0","0","0","0","806700"
"482",1228000,34715520,28.14,28.44,28.09,28.25,-0.0700000000000003,381,2017-03-27,27.21,28.78,66.2420382165604,76.6703661626122,81.1868327831082,26.5273333333333,"High",54,"Bull","00631L","元大台灣50正2","1817000","32000","4000","0","1845000","7521000","0","0","0","0","0","770979"
"483",2417100,68312648,28.5,28.55,27.99,28.32,0.0700000000000003,657,2017-03-28,27.64,28.78,59.6491228070175,70.996618377414,77.7900946478768,26.5926666666667,"High",55,"Bull","00631L","元大台灣50正2","1845000","31000","5000","0","1871000","7521000","0","0","0","0","0","777036"
"484",1632500,46118960,28.4,28.43,28.17,28.21,-0.109999999999999,388,2017-03-29,27.96,28.78,30.4878048780488,57.4936805442922,71.0246232800153,26.6586666666667,"High",56,"Bull","00631L","元大台灣50正2","1871000","22000","26000","0","1867000","7521000","0","0","0","0","0","763768"
"485",893000,25154730,28.2,28.33,28.06,28.15,-0.0600000000000023,249,2017-03-30,27.99,28.78,20.253164556962,45.0801752151821,62.3764739250709,26.7221666666667,"High",57,"Bull","00631L","元大台灣50正2","1867000","2000","5000","0","1864000","7396000","0","0","0","0","0","743943"
"486",1762000,49452270,28.2,28.23,27.98,27.99,-0.16,490,2017-03-31,27.98,28.78,1.24999999999975,30.4701168101213,51.741021553421,26.7826666666667,"High",58,"Bull","00631L","元大台灣50正2","1864000","32000","43000","0","1853000","7396000","0","0","0","0","0","729192"
"487",4209000,119922990,28.1,28.65,28.1,28.65,0.66,872,2017-04-05,27.98,28.65,100,53.6467445400809,52.3762625489743,26.8458333333333,"High",59,"Bull","00631L","元大台灣50正2","1853000","71000","11000","0","1913000","7396000","0","0","0","0","0","762381"
"488",1612000,45863540,28.62,28.62,28.32,28.37,-0.279999999999998,543,2017-04-06,27.98,28.65,58.2089552238808,55.1674814346809,53.3066688442098,26.907,"High",60,"Bull","00631L","元大台灣50正2","1913000","1000","8000","1000","1905000","7396000","0","0","0","0","0","772567"
"489",7235355,202608182,28.31,28.31,27.71,28.17,-0.199999999999999,1810,2017-04-07,27.71,28.65,48.9361702127662,53.0903776940426,53.2345717941541,26.9596666666667,"High",61,"Bull","00631L","元大台灣50正2","1905000","16000","79000","0","1842000","7396000","0","0","0","0","0","829908"
"490",1382130,39009088,28.36,28.36,28.1,28.2,0.0299999999999976,291,2017-04-10,27.71,28.65,52.127659574468,52.7694716541844,53.0795384141642,27.012,"High",62,"Bull","00631L","元大台灣50正2","1842000","17000","9000","0","1850000","7396000","0","0","0","0","0","828519"
"491",3425250,96284692,28.04,28.31,27.91,27.99,-0.210000000000001,584,2017-04-11,27.71,28.65,29.787234042553,45.1087257836406,50.4226008706563,27.0593333333333,"High",63,"Bull","00631L","元大台灣50正2","1850000","26000","4000","0","1872000","7396000","0","0","0","0","0","834761"
"492",1531000,42766320,27.89,28.09,27.79,27.98,-0.00999999999999801,399,2017-04-12,27.71,28.65,28.7234042553192,39.6469519408668,46.8307178940598,27.1008333333333,"High",64,"Bull","00631L","元大台灣50正2","1872000","22000","6000","0","1888000","7396000","0","0","0","0","0","837331"
"493",4808000,135361380,27.93,28.29,27.9,28.22,0.239999999999998,709,2017-04-13,27.71,28.65,54.2553191489361,44.5164076768899,46.0592811550032,27.1443333333333,"High",65,"Bull","00631L","元大台灣50正2","1888000","50000","5000","0","1933000","7396000","0","0","0","0","0","874301"
"494",3592780,99609228,27.92,27.92,27.56,27.59,-0.629999999999999,1191,2017-04-14,27.56,28.65,2.75229357798176,30.5950363105872,40.9045328735312,27.1793333333333,"High",66,"Bull","00631L","元大台灣50正2","1933000","26000","44000","0","1915000","7396000","0","0","0","0","0","874661"
"495",2637200,72768949,27.71,27.73,27.45,27.64,0.0500000000000007,750,2017-04-17,27.45,28.65,15.8333333333334,25.6744686515026,35.8278447995217,27.2155,"High",67,"Bull","00631L","元大台灣50正2","1915000","107000","115000","0","1907000","7396000","0","0","0","0","0","859272"
"496",1614000,44753070,27.9,27.9,27.6,27.61,-0.0300000000000011,517,2017-04-18,27.45,28.62,13.6752136752137,21.6747169927396,31.1101355305943,27.2508333333333,"High",68,"Bull","00631L","元大台灣50正2","1907000","39000","42000","0","1904000","7396000","0","0","0","0","0","844904"
"497",4446309,120924413,27.4,27.4,27.04,27.06,-0.550000000000001,1313,2017-04-19,27.04,28.36,1.51515151515148,14.9548618335436,25.7250442982441,27.2701666666667,"Low",1,"NoTrend","00631L","元大台灣50正2","1904000","15000","85000","0","1834000","7396000","0","0","0","0","0","871547"
"498",2708210,73156664,27,27.14,26.9,27.09,0.0300000000000011,679,2017-04-20,26.9,28.36,13.0136986301371,14.3078074324081,21.9192986762987,27.2938333333333,"Low",2,"NoTrend","00631L","元大台灣50正2","1834000","165000","15000","0","1984000","7396000","0","0","0","0","0","877488"
"499",2712480,74387083,27.3,27.53,27.3,27.53,0.440000000000001,813,2017-04-21,26.9,28.31,44.68085106383,24.4321553095487,22.7569175540487,27.3328333333333,"High",1,"NoTrend","00631L","元大台灣50正2","1984000","72000","21000","0","2035000","7396000","0","0","0","0","0","887331"
"500",2407000,66661580,27.85,27.88,27.51,27.65,0.119999999999997,658,2017-04-24,26.9,28.29,53.9568345323741,34.2737150504905,26.5958500528626,27.3698333333333,"High",2,"NoTrend","00631L","元大台灣50正2","2035000","32000","8000","0","2059000","7396000","0","0","0","0","0","874259"
"501",5996159,167817786,27.8,28.2,27.72,28.2,0.550000000000001,1275,2017-04-25,26.9,28.29,93.5251798561151,54.024203319032,35.7386344749191,27.4176666666667,"High",3,"NoTrend","00631L","元大台灣50正2","2059000","77000","28000","0","2108000","7146000","0","0","0","0","0","892688"
"502",2824483,80154234,28.5,28.5,28.29,28.35,0.150000000000002,732,2017-04-26,26.9,28.5,90.6250000000001,66.2244688793547,45.9005792763977,27.4698333333333,"High",4,"NoTrend","00631L","元大台灣50正2","2108000","23000","19000","0","2112000","7146000","0","0","0","0","0","895653"
"503",1734000,48981290,28.23,28.31,28.12,28.28,-0.0700000000000003,431,2017-04-27,26.9,28.5,86.2500000000001,72.8996459195698,54.900268157455,27.5186666666667,"High",5,"NoTrend","00631L","元大台灣50正2","2112000","1000","3000","5000","2105000","7146000","0","0","0","0","0","889833"
"504",1579000,44744790,28.28,28.49,28.23,28.37,0.0899999999999999,487,2017-04-28,26.9,28.5,91.8750000000001,79.2247639463799,63.00843342043,27.5613333333333,"High",6,"NoTrend","00631L","元大台灣50正2","2105000","14000","13000","0","2106000","7146000","0","0","0","0","0","890541"
"505",5549530,160124808,28.7,28.96,28.7,28.86,0.489999999999998,1189,2017-05-02,26.9,28.96,95.1456310679611,84.5317196535736,70.1828621648112,27.6081666666667,"High",7,"NoTrend","00631L","元大台灣50正2","2106000","53000","39000","0","2120000","6771000","0","0","0","0","0","880025"
"506",2085323,60430439,28.92,29.06,28.87,29,0.140000000000001,516,2017-05-03,26.9,29.06,97.2222222222223,88.7618871764565,76.3758705020263,27.662,"High",8,"NoTrend","00631L","元大台灣50正2","2120000","3000","30000","0","2093000","6646000","0","0","0","0","0","847274"
"507",1340258,38882617,29.04,29.08,28.88,29.06,0.0599999999999987,252,2017-05-04,27.3,29.08,98.876404494382,92.1333929490984,81.6283779843837,27.7151666666667,"High",9,"NoTrend","00631L","元大台灣50正2","2093000","0","31000","0","2062000","6646000","0","0","0","0","0","840844"
"508",1560000,44931650,28.95,29,28.65,28.65,-0.41,474,2017-05-05,27.51,29.08,72.6114649681528,85.6260836221165,82.9609465302946,27.7556666666667,"High",10,"Bull","00631L","元大台灣50正2","2062000","15000","47000","0","2030000","6646000","0","0","0","0","0","831234"
"509",1980217,57300503,28.96,29.09,28.81,29,0.350000000000001,520,2017-05-08,27.72,29.09,93.4306569343066,88.2276080595132,84.7165003733675,27.8006666666667,"High",11,"Bull","00631L","元大台灣50正2","2030000","22000","24000","0","2028000","6646000","0","0","0","0","0","811653"
"510",4972000,145595920,29.11,29.56,29.08,29.16,0.16,1062,2017-05-09,28.12,29.56,72.2222222222223,82.8924794470829,84.1084933979393,27.8486666666667,"High",12,"Bull","00631L","元大台灣50正2","2028000","52000","35000","15000","2030000","6646000","0","0","0","0","0","838252"
"511",1483300,43508388,29.26,29.43,29.22,29.37,0.210000000000001,277,2017-05-10,28.12,29.56,86.8055555555557,84.1968381499072,84.1379416485952,27.8946666666667,"High",13,"Bull","00631L","元大台灣50正2","2030000","0","211000","0","1819000","6646000","0","0","0","0","0","833575"
"512",1543000,45477530,29.33,29.58,29.29,29.58,0.209999999999997,376,2017-05-11,28.23,29.58,100,89.4645587666048,85.9134806879318,27.9358333333333,"High",14,"Bull","00631L","元大台灣50正2","1819000","0","60000","0","1759000","6396000","0","0","0","0","0","836725"
"513",1182000,34825660,29.5,29.57,29.4,29.45,-0.129999999999999,247,2017-05-12,28.65,29.58,86.0215053763442,88.3168743031846,86.714611893016,27.9715,"High",15,"Bull","00631L","元大台灣50正2","1759000","0","19000","0","1740000","6396000","0","0","0","0","0","824374"
"514",2323000,68746550,29.46,29.73,29.43,29.73,0.280000000000001,428,2017-05-15,28.65,29.73,100,92.2112495354564,88.5468244404961,28.0101666666667,"High",16,"Bull","00631L","元大台灣50正2","1740000","0","192000","0","1548000","6396000","0","0","0","0","0","831279"
"515",1566000,46436020,29.76,29.76,29.54,29.6,-0.129999999999999,329,2017-05-16,28.65,29.76,85.5855855855856,90.0026948854995,89.0321145888306,28.0386666666667,"High",17,"Bull","00631L","元大台灣50正2","1548000","10000","56000","20000","1482000","6396000","0","0","0","0","0","838009"
"516",1325000,39041900,29.52,29.57,29.35,29.47,-0.130000000000003,333,2017-05-17,28.65,29.76,73.8738738738737,84.6264212149575,87.5635501308729,28.0681666666667,"High",18,"Bull","00631L","元大台灣50正2","1482000","4000","13000","0","1473000","6396000","0","0","0","0","0","833639"
"517",2535000,73641970,28.97,29.29,28.83,29.28,-0.189999999999998,791,2017-05-18,28.81,29.76,49.4736842105264,72.9088422134805,82.6786474917421,28.0951666666667,"High",19,"Bull","00631L","元大台灣50正2","1473000","60000","5000","0","1528000","6396000","0","0","0","0","0","816899"
"518",896100,26197347,29.3,29.3,29.15,29.22,-0.0600000000000023,247,2017-05-19,28.83,29.76,41.9354838709677,62.5843894326429,75.9805614720424,28.1205,"High",20,"Bull","00631L","元大台灣50正2","1528000","1000","1000","0","1528000","6396000","0","0","0","0","0","809740"
"519",1016408,29766443,29.37,29.37,29.15,29.36,0.140000000000001,567,2017-05-22,28.83,29.76,56.9892473118279,60.7193420590379,70.8934883343742,28.152,"High",21,"Bull","00631L","元大台灣50正2","1528000","12000","57000","31000","1452000","6396000","0","0","0","0","0","747551"
"520",1084000,32022960,29.35,29.62,29.34,29.59,0.23,291,2017-05-23,28.83,29.76,81.7204301075268,67.7197047418675,69.8355604702053,28.1858333333333,"High",22,"Bull","00631L","元大台灣50正2","1452000","7000","10000","0","1449000","6396000","0","0","0","0","0","744570"
"521",1020000,30178020,29.6,29.68,29.55,29.63,0.0399999999999991,224,2017-05-24,28.83,29.76,86.0215053763439,73.8203049533596,71.1638086312567,28.2185,"High",23,"Bull","00631L","元大台灣50正2","1449000","6000","0","0","1455000","6271000","0","0","0","0","0","720517"
"522",2651100,79644459,29.9,30.2,29.85,30.2,0.57,588,2017-05-25,28.83,30.2,100,82.5468699689064,74.9581624104733,28.2626666666667,"High",24,"Bull","00631L","元大台灣50正2","1455000","20000","4000","0","1471000","6271000","0","0","0","0","0","731718"
"523",1706000,51451140,30.2,30.31,30.06,30.16,-0.0399999999999991,389,2017-05-26,28.83,30.31,89.864864864865,84.9862016008926,78.3008421406131,28.3063333333333,"High",25,"Bull","00631L","元大台灣50正2","1471000","8000","9000","0","1470000","6271000","0","0","0","0","0","700698"
"524",1771000,52941710,30.1,30.17,29.72,29.74,-0.420000000000002,487,2017-05-31,28.83,30.31,61.4864864864865,77.1529632294239,77.9182158368833,28.3503333333333,"High",26,"Bull","00631L","元大台灣50正2","1470000","1000","20000","0","1451000","6271000","0","0","0","0","0","682480"
"525",1537050,46003475,29.77,29.99,29.77,29.99,0.25,348,2017-06-01,28.83,30.31,78.3783783783784,77.561434945742,77.7992888731696,28.3985,"High",27,"Bull","00631L","元大台灣50正2","1451000","3000","3000","0","1451000","6271000","0","0","0","0","0","671479"
"526",1199000,36314730,30.33,30.34,30.22,30.28,0.290000000000003,285,2017-06-02,29.15,30.34,94.9579831932774,83.3602843615872,79.6529540359754,28.4563333333333,"High",28,"Bull","00631L","元大台灣50正2","1451000","31000","6000","0","1476000","6271000","0","0","0","0","0","667329"
"527",1622340,49304336,30.31,30.47,30.28,30.46,0.18,185,2017-06-03,29.15,30.47,99.2424242424244,88.6543309885329,82.6534130201613,28.515,"High",29,"Bull",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",3819000,116606360,30.37,30.74,30.34,30.74,0.279999999999998,409,2017-06-05,29.34,30.74,100,92.4362206590219,85.9143488997815,28.5741666666667,"High",30,"Bull",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",1545000,47459080,30.66,30.79,30.64,30.7,-0.0399999999999991,270,2017-06-06,29.55,30.79,92.741935483871,92.5381256006383,88.1222744667337,28.6303333333333,"High",31,"Bull","00631L","元大台灣50正2","1518000","5000","21000","0","1502000","5896000","0","0","0","0","0","638522"
"530",1520115,46776975,30.65,30.92,30.62,30.77,0.0700000000000003,410,2017-06-07,29.72,30.92,87.4999999999999,90.8587504004255,89.0344331112976,28.6965,"High",32,"Bull","00631L","元大台灣50正2","1502000","13000","26000","10000","1479000","5896000","0","0","0","0","0","629653"
"531",1119000,34580390,30.77,30.98,30.76,30.96,0.190000000000001,244,2017-06-08,29.72,30.98,98.4126984126984,93.3767330711831,90.4818664312595,28.7668333333333,"High",33,"Bull","00631L","元大台灣50正2","1479000","38000","40000","0","1477000","5896000","0","0","0","0","0","580882"
"532",1819419,56309177,30.98,31.12,30.8,30.8,-0.16,734,2017-06-09,29.72,31.12,77.1428571428572,87.9654410950745,89.6430579858645,28.829,"High",34,"Bull","00631L","元大台灣50正2","1477000","0","44000","0","1433000","5771000","0","0","0","0","0","570831"
"533",2399500,72731829,30.37,30.49,30.13,30.24,-0.560000000000002,975,2017-06-12,29.77,31.12,34.8148148148147,70.2485656683212,83.1782272133501,28.8763333333333,"High",35,"Bull","00631L","元大台灣50正2","1433000","1000","77000","0","1357000","5771000","0","0","0","0","0","577486"
"534",803250,24312757,30.34,30.35,30.15,30.3,0.0600000000000023,221,2017-06-13,30.13,31.12,17.1717171717173,52.5562828361199,72.97091242094,28.9258333333333,"High",36,"Bull","00631L","元大台灣50正2","1357000","20000","11000","0","1366000","5771000","0","0","0","0","0","569729"
"535",1816250,54514167,30.38,30.4,29.76,29.92,-0.379999999999999,683,2017-06-14,29.76,31.12,11.764705882353,38.9590905181976,61.6336384533592,28.9583333333333,"High",37,"Bull","00631L","元大台灣50正2","1366000","15000","16000","0","1365000","5771000","0","0","0","0","0","532396"
"536",803050,24012399,29.93,30,29.77,29.99,0.0699999999999967,252,2017-06-15,29.76,31.12,16.9117647058821,31.6099819140924,51.6257529402703,28.988,"High",38,"Bull","00631L","元大台灣50正2","1365000","11000","3000","0","1373000","5771000","0","0","0","0","0","519573"
"537",1519250,46026787,30,30.58,29.99,30.58,0.59,506,2017-06-16,29.76,31.12,60.2941176470586,41.1713604917478,48.1409554574295,29.026,"High",39,"Bull","00631L","元大台灣50正2","1373000","90000","2000","0","1461000","5771000","0","0","0","0","0","521363"
"538",3395760,104924205,30.6,31.21,30.6,31.21,0.630000000000003,885,2017-06-19,29.76,31.21,100,60.7809069944986,52.3542726364525,29.0673333333333,"High",40,"Bull","00631L","元大台灣50正2","1461000","75000","3000","0","1533000","5771000","0","0","0","0","0","539721"
"539",3742461,118802542,31.36,31.99,31.36,31.87,0.66,1217,2017-06-20,29.76,31.99,94.6188340807176,72.0602160232382,58.9229204320477,29.1266666666667,"High",41,"Bull","00631L","元大台灣50正2","1533000","139000","31000","0","1641000","5771000","0","0","0","0","0","557343"
"540",2506000,79696110,31.6,32.08,31.51,31.95,0.0799999999999983,543,2017-06-21,29.76,32.08,94.396551724138,79.5056612568715,65.7838340403223,29.1843333333333,"High",42,"Bull","00631L","元大台灣50正2","1641000","54000","28000","0","1667000","5771000","0","0","0","0","0","532683"
"541",1757252,56462253,32.1,32.24,31.96,32.23,0.279999999999998,427,2017-06-22,29.76,32.24,99.5967741935482,86.2026989024304,72.5901223276917,29.2495,"High",43,"Bull","00631L","元大台灣50正2","1667000","22000","71000","0","1618000","5646000","0","0","0","0","0","535422"
"542",1155000,37184090,32.2,32.34,32.1,32.13,-0.0999999999999943,341,2017-06-23,29.76,32.34,91.860465116279,88.0886209737133,77.7562885430322,29.3141666666667,"High",44,"Bull","00631L","元大台灣50正2","1618000","25000","5000","0","1638000","5646000","0","0","0","0","0","531543"
"543",4815100,158455010,32.21,33.35,32.21,33.32,1.19,895,2017-06-26,29.76,33.35,99.1643454038997,91.7805291171087,82.4310354010577,29.3975,"High",45,"Bull","00631L","元大台灣50正2","1638000","93000","68000","0","1663000","5646000","0","0","0","0","0","567873"
"544",1651329,54942774,33.44,33.49,33.16,33.21,-0.109999999999999,459,2017-06-27,29.77,33.49,92.4731182795699,92.0113921712624,85.6244876577926,29.4808333333333,"High",46,"Bull","00631L","元大台灣50正2","1663000","7000","52000","0","1618000","5646000","0","0","0","0","0","561157"
"545",3550000,116094400,32.9,33.07,32.53,32.62,-0.590000000000003,1439,2017-06-28,29.99,33.49,75.142857142857,86.388547161794,85.8791741591264,29.5553333333333,"High",47,"Bull","00631L","元大台灣50正2","1618000","1000","66000","2000","1551000","5396000","0","0","0","0","0","580997"
"546",1807000,59522990,33.09,33.13,32.6,32.73,0.109999999999999,421,2017-06-29,30.6,33.49,73.7024221453286,82.1598388229722,84.6393957137416,29.6343333333333,"High",48,"Bull","00631L","元大台灣50正2","1551000","11000","1000","0","1561000","5396000","0","0","0","0","0","585817"
"547",2017500,65283820,32.3,32.53,32.16,32.51,-0.219999999999999,772,2017-06-30,31.36,33.49,53.9906103286384,72.7700959915276,80.6829624730036,29.6986666666667,"High",49,"Bull","00631L","元大台灣50正2","1561000","37000","36000","0","1562000","5396000","0","0","0","0","0","580642"
"548",1597000,51969110,32.52,32.68,32.38,32.67,0.160000000000004,454,2017-07-03,31.51,33.49,58.5858585858586,68.0420168563046,76.4693139341039,29.7703333333333,"High",50,"Bull","00631L","元大台灣50正2","1562000","73000","4000","0","1631000","5396000","0","0","0","0","0","587651"
"549",1359000,44112220,32.63,32.69,32.28,32.28,-0.390000000000001,382,2017-07-04,31.96,33.49,20.9150326797386,52.3330221307826,68.4238833329968,29.8388333333333,"High",51,"Bull","00631L","元大台灣50正2","1631000","8000","13000","0","1626000","5396000","0","0","0","0","0","591077"
"550",2264140,73331406,32.33,32.77,31.99,32.77,0.490000000000002,610,2017-07-05,31.99,33.49,52.0000000000002,52.2220147538551,63.0232604732829,29.915,"High",52,"Bull","00631L","元大台灣50正2","1626000","57000","25000","12000","1646000","5396000","0","0","0","0","0","602878"
"551",1712030,55701160,32.76,32.76,32.4,32.54,-0.230000000000004,649,2017-07-06,31.99,33.49,36.6666666666666,47.0368987247923,57.694473223786,29.9908333333333,"High",53,"Bull","00631L","元大台灣50正2","1646000","7000","13000","15000","1625000","5396000","0","0","0","0","0","609798"
"552",1428000,46024900,32.3,32.38,32.14,32.19,-0.350000000000001,493,2017-07-07,31.99,33.49,13.3333333333333,35.8023769276393,50.3971077917371,30.061,"High",54,"Bull","00631L","元大台灣50正2","1625000","48000","50000","15000","1608000","5396000","0","0","0","0","0","597567"
"553",1370100,44261913,32.34,32.46,32.1,32.31,0.120000000000005,394,2017-07-10,31.99,33.13,28.0701754385967,33.2249764312918,44.673064004922,30.1291666666667,"High",55,"Bull","00631L","元大台灣50正2","1608000","58000","4000","10000","1652000","5396000","0","0","0","0","0","594208"
"554",3527200,116807280,32.6,33.37,32.59,33.37,1.06,1062,2017-07-11,31.99,33.37,100,55.4833176208612,48.2764818769017,30.2255,"High",56,"Bull","00631L","元大台灣50正2","1652000","122000","4000","0","1770000","5396000","0","0","0","0","0","611770"
"555",3402000,113633380,33.3,33.56,33.23,33.33,-0.0399999999999991,713,2017-07-12,31.99,33.56,85.3503184713374,65.4389845710199,53.9973161082744,30.3203333333333,"High",57,"Bull","00631L","元大台灣50正2","1770000","80000","33000","31000","1786000","5271000","0","0","0","0","0","630420"
"556",2965722,100177731,33.62,33.95,33.54,33.88,0.550000000000004,742,2017-07-13,31.99,33.95,96.4285714285714,75.7688468568704,61.2544930244731,30.4248333333333,"High",58,"Bull","00631L","元大台灣50正2","1786000","135000","109000","15000","1797000","5271000","0","0","0","0","0","648087"
"557",1494000,50388850,33.76,33.81,33.65,33.66,-0.220000000000006,374,2017-07-14,31.99,33.95,85.2040816326528,78.9139251154645,67.1409703881369,30.5348333333333,"High",59,"Bull","00631L","元大台灣50正2","1797000","38000","74000","0","1761000","5271000","0","0","0","0","0","646804"
"558",2243000,76079530,34.11,34.13,33.78,33.9,0.240000000000002,518,2017-07-17,31.99,34.13,89.252336448598,82.360062226509,72.2140010009276,30.6483333333333,"High",60,"Bull","00631L","元大台灣50正2","1761000","89000","38000","7000","1805000","5271000","0","0","0","0","0","631044"
"559",2154000,72920140,33.9,33.94,33.72,33.94,0.0399999999999991,416,2017-07-18,32.1,34.13,90.6403940886697,85.1201728472292,76.5160582830281,30.7551666666667,"High",61,"Bull","00631L","元大台灣50正2","1805000","84000","39000","13000","1837000","5271000","0","0","0","0","0","637134"
"560",2844000,97340800,34.03,34.5,34.02,34.21,0.270000000000003,620,2017-07-19,32.1,34.5,87.9166666666667,86.0523374537084,79.6948180065882,30.8645,"High",62,"Bull","00631L","元大台灣50正2","1837000","94000","17000","0","1914000","5271000","0","0","0","0","0","650373"
"561",1425000,48955930,34.46,34.47,34.23,34.27,0.0600000000000023,319,2017-07-20,32.1,34.5,90.4166666666668,87.5071138580279,82.2989166237348,30.9656666666667,"High",63,"Bull","00631L","元大台灣50正2","1914000","26000","20000","0","1920000","5271000","0","0","0","0","0","653433"
"562",3214500,109140100,34.21,34.21,33.88,33.9,-0.370000000000005,949,2017-07-21,32.59,34.5,68.5863874345548,81.2002050502035,81.9326794325577,31.0581666666667,"High",64,"Bull","00631L","元大台灣50正2","1920000","11000","60000","0","1871000","5271000","0","0","0","0","0","667383"
"563",1357000,45844230,33.65,33.98,33.6,33.94,0.0399999999999991,343,2017-07-24,33.23,34.5,55.9055118110236,72.7686406371435,78.8779998340863,31.1525,"High",65,"Bull","00631L","元大台灣50正2","1871000","31000","50000","0","1852000","5271000","0","0","0","0","0","656958"
"564",509050,17317233,33.95,34.13,33.9,34.07,0.130000000000003,166,2017-07-25,33.54,34.5,55.2083333333334,66.9152048692068,74.8904015124598,31.2475,"High",66,"Bull","00631L","元大台灣50正2","1852000","20000","40000","0","1832000","5271000","0","0","0","0","0","654016"
"565",1731250,59004780,34.14,34.39,33.79,33.81,-0.259999999999998,481,2017-07-26,33.6,34.5,23.3333333333335,52.387914357249,67.3895724607229,31.33,"High",67,"Bull","00631L","元大台灣50正2","1832000","4000","29000","0","1807000","5271000","0","0","0","0","0","653166"
"566",2726650,93735349,34.07,34.59,34.07,34.59,0.780000000000001,670,2017-07-27,33.6,34.59,100,68.2586095714994,67.6792514976484,31.4231666666667,"High",68,"Bull","00631L","元大台灣50正2","1807000","83000","3000","0","1887000","5271000","0","0","0","0","0","672402"
"567",3502386,119029870,34.2,34.2,33.78,33.81,-0.780000000000001,881,2017-07-28,33.6,34.59,21.2121212121213,52.57644678504,62.6449832601122,31.5023333333333,"High",69,"Bull","00631L","元大台灣50正2","1887000","20000","103000","0","1804000","5271000","0","0","0","0","0","692234"
"568",1559050,52644566,33.8,33.9,33.54,33.9,0.0899999999999963,327,2017-07-31,33.54,34.59,34.2857142857141,46.4795359519314,57.2565008240519,31.5898333333333,"High",70,"Bull","00631L","元大台灣50正2","1804000","6000","27000","0","1783000","5271000","0","0","0","0","0","673867"
"569",3699188,126070155,33.99,34.25,33.93,34.07,0.170000000000002,459,2017-08-01,33.54,34.59,50.4761904761904,47.8117541266844,54.1082519249294,31.6743333333333,"High",71,"Bull","00631L","元大台灣50正2","1783000","21000","3000","1000","1800000","5271000","0","0","0","0","0","673434"
"570",2417400,83483782,34.32,34.67,34.31,34.62,0.549999999999997,532,2017-08-02,33.54,34.67,95.5752212389377,63.7329098307688,57.3164712268759,31.7653333333333,"High",72,"Bull","00631L","元大台灣50正2","1800000","167000","6000","0","1961000","5271000","0","0","0","0","0","672548"
"571",3096700,105819845,34.23,34.41,33.99,34.34,-0.279999999999994,618,2017-08-03,33.54,34.67,70.7964601769914,66.087426612843,60.2401230221982,31.8481666666667,"High",73,"Bull","00631L","元大台灣50正2","1961000","38000","131000","5000","1863000","5271000","0","0","0","0","0","685942"
"572",1260050,43341873,34.29,34.53,34.25,34.47,0.129999999999995,287,2017-08-04,33.54,34.67,82.300884955752,71.491912727146,63.9907195905142,31.9296666666667,"High",74,"Bull","00631L","元大台灣50正2","1863000","32000","3000","0","1892000","5271000","0","0","0","0","0","686993"
"573",2053280,71762848,34.75,35.08,34.75,35.04,0.57,684,2017-08-07,33.54,35.08,97.4025974025975,80.1288076189632,69.3700822666638,32.0228333333333,"High",75,"Bull","00631L","元大台灣50正2","1892000","54000","65000","0","1881000","5271000","0","0","0","0","0","659375"
"574",1893000,66263630,35.23,35.26,34.76,35,-0.0399999999999991,491,2017-08-08,33.54,35.26,84.8837209302327,81.7137787227197,73.4846477520158,32.1106666666667,"High",76,"Bull","00631L","元大台灣50正2","1881000","25000","24000","0","1882000","5271000","0","0","0","0","0","661791"
