"","lb","p","max_overlap","median_reward_avg","avg_reward_avg","lose_count","trade_count"
"378",4,0.28,26,3.30560718653929,3.42245819895229,0,86
"379",4,0.29,26,3.27105224676477,3.3433959942835,0,85
"380",4,0.3,26,3.19059326001952,3.26498335209347,0,84
"381",4,0.31,26,3.16739398523785,3.2392283388554,0,84
"382",4,0.32,26,2.95780857788991,3.03777625523033,0,83
"383",4,0.33,26,2.91283282039225,2.99292947872271,0,82
"384",4,0.34,26,2.88349428761217,2.96120988423392,0,82
"385",4,0.35,26,2.89793744173466,2.97527027248375,0,81
"386",4,0.36,26,2.81030237045189,2.88820522080966,1,81
"387",4,0.37,26,2.75244653508378,2.78997291143473,1,78
"388",4,0.38,26,2.66938337317338,2.70551992536382,1,76
"389",4,0.39,26,2.67504377433119,2.71323420000559,1,76
"390",4,0.4,26,2.65877277603527,2.68955261058028,1,75
"391",4,0.41,26,2.61413143003872,2.64491645900376,1,75
"392",4,0.42,26,2.59455473777679,2.62506038942051,1,75
"393",4,0.43,26,2.58552772262356,2.618166032259,1,75
"394",4,0.44,26,2.58170896063326,2.6152653028201,1,75
"395",4,0.45,26,2.65819652938749,2.69090751715302,1,75
"396",4,0.46,26,2.66334039914647,2.6954813998882,1,75
"397",4,0.47,26,2.62588685210217,2.65962944450699,1,74
"398",4,0.48,26,2.61220234081864,2.64642793065523,1,73
"399",4,0.49,26,2.6075422978389,2.64743801072059,1,73
"400",4,0.5,26,2.61576789576753,2.65264322534286,1,73
"401",4.5,0.01,31,3.91799367928287,4.29415078580746,0,403
"402",4.5,0.02,31,3.57024344357746,3.91022000733372,0,343
"403",4.5,0.03,31,NA,NA,0,309
"404",4.5,0.04,31,NA,NA,0,283
"405",4.5,0.05,31,3.91674504996075,4.29319223865307,0,249
"406",4.5,0.06,31,3.8040345543623,4.31739913226474,0,217
"407",4.5,0.07,31,3.73723155088327,4.2447538856652,0,204
"408",4.5,0.08,31,3.63071955325396,4.05926644006059,0,190
"409",4.5,0.09,32,3.70974481244922,4.17556301736174,0,183
"410",4.5,0.1,32,3.60609118503801,4.09514973997542,0,177
"411",4.5,0.11,32,3.56628072871092,4.01165162749416,0,172
"412",4.5,0.12,32,3.5480114621925,3.96641815732004,0,165
"413",4.5,0.13,32,3.56701798784759,4.00245788988369,0,163
"414",4.5,0.14,32,3.57520029662574,4.00395836709869,0,155
"415",4.5,0.15,32,3.43202694881807,3.83828355346741,0,149
"416",4.5,0.16,32,3.34285838236192,3.75717753872285,0,144
"417",4.5,0.17,32,3.29017751041514,3.74211701916675,0,137
"418",4.5,0.18,32,3.25380231109511,3.65879846977238,0,133
"419",4.5,0.19,32,2.97668804705229,3.35970502215069,0,132
"420",4.5,0.2,32,3.01813875144356,3.31337928519321,0,129
"421",4.5,0.21,33,2.92955723267708,3.16678669725808,1,127
"422",4.5,0.22,33,2.89366284230137,3.15170406857763,1,123
"423",4.5,0.23,33,2.92965713835145,3.16106556295657,1,118
"424",4.5,0.24,33,2.895049408892,3.11870744439637,1,116
"425",4.5,0.25,33,2.92675190171733,3.15330171591848,1,115
"426",4.5,0.26,33,2.84617577730361,3.06589389103713,1,115
"427",4.5,0.27,33,2.76414807611487,3.00424896582941,1,115
"428",4.5,0.28,33,2.7559749193052,2.99830816599967,1,115
"429",4.5,0.29,33,2.72383835283267,2.93249972235074,1,114
"430",4.5,0.3,33,2.71689958752667,2.92736776945999,1,113
"431",4.5,0.31,33,2.69838912598292,2.87173331040452,1,112
"432",4.5,0.32,33,2.64256127657113,2.83576158425425,1,112
"433",4.5,0.33,33,2.64545657651631,2.83971656350015,1,112
"434",4.5,0.34,33,2.6828364873581,2.8747390673558,1,110
"435",4.5,0.35,33,2.57559653421193,2.77166264433384,1,110
"436",4.5,0.36,33,2.56336367362989,2.76581450915846,2,109
"437",4.5,0.37,33,2.45926340406719,2.70568402476907,2,107
"438",4.5,0.38,31,2.45685307086748,2.69539562811249,2,104
"439",4.5,0.39,31,2.45819138730737,2.69800285489082,2,104
"440",4.5,0.4,31,2.4267670532209,2.66378393032143,2,102
"441",4.5,0.41,31,2.47152669322278,2.70848318051754,2,100
"442",4.5,0.42,31,2.47952360874276,2.71381683874424,2,100
"443",4.5,0.43,31,2.47389150887547,2.70550834483851,2,100
"444",4.5,0.44,31,2.42038481952899,2.65778578515321,2,100
"445",4.5,0.45,30,2.4340849051489,2.56846219468048,2,99
"446",4.5,0.46,30,2.43412261147887,2.5689189661204,2,98
"447",4.5,0.47,30,2.48078079775705,2.61527389006273,2,98
"448",4.5,0.48,30,2.32998384276583,2.44423202031743,2,98
"449",4.5,0.49,30,2.31483497795649,2.43057316512537,3,97
"450",4.5,0.5,30,2.32700509743353,2.44238219730227,3,97
"451",5,0.01,44,2.67502830880367,3.03678675294967,0,512
"452",5,0.02,44,2.52940878217521,2.97747293296218,0,428
"453",5,0.03,44,2.49243370684216,2.90948516735554,0,365
"454",5,0.04,44,2.34311849252283,2.73501705702584,0,318
"455",5,0.05,44,2.49901516939938,2.89103172640291,0,289
"456",5,0.06,45,2.56704156882907,2.83820757999552,0,263
"457",5,0.07,45,2.55961880645969,2.8232450153446,0,254
"458",5,0.08,46,2.71257957638462,2.98377519720697,0,244
"459",5,0.09,46,2.67456868574738,3.03541085302726,1,239
"460",5,0.1,46,2.65985466742715,3.0264399349634,1,228
"461",5,0.11,47,2.66694186322159,3.01208139838378,1,215
"462",5,0.12,47,2.624190844809,2.98814295645352,1,202
"463",5,0.13,47,2.60715098312085,2.97756585835589,1,199
