出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"110/05/29","103","4","6246","臺龍","1586683.00","1782853.00","-196170.00","--","--","-196170.00","422492.00","--","-618662.00","-255941.00","-874603.00","1340.00","-875943.00","--","--","-875943.00","21796.00","--","-854147.00","-874524.00","--","-1419.00","-854089.00","--","-58.00","-6.43"
"110/05/29","103","4","6247","淇譽電","1201049.00","937738.00","263311.00","--","--","263311.00","268010.00","--","-4699.00","39156.00","34457.00","62.00","34395.00","--","--","34395.00","29863.00","--","64258.00","34395.00","--","--","64258.00","--","--","0.57"
"110/05/29","103","4","6248","沛波","1028032.00","985569.00","42463.00","--","--","42463.00","48668.00","--","-6205.00","2998.00","-3207.00","2084.00","-5291.00","29536.00","--","24245.00","-4899.00","--","19346.00","24245.00","--","--","19346.00","--","--","1.50"
"110/05/29","103","4","6259","百徽","1472329.00","1319659.00","152670.00","--","--","152670.00","208047.00","0.00","-55377.00","263.00","-55114.00","1652.00","-56766.00","--","--","-56766.00","-93.00","--","-56859.00","-46623.00","--","-10143.00","-46384.00","--","-10475.00","-0.89"
"110/05/29","103","4","6261","久元","4091118.00","2843207.00","1247911.00","--","--","1247911.00","572811.00","49176.00","724276.00","115409.00","839685.00","114689.00","724996.00","--","--","724996.00","81284.00","--","806280.00","730887.00","--","-5891.00","801346.00","--","4934.00","6.04"
"110/05/29","103","4","6263","普萊德","1280887.00","841617.00","439270.00","--","--","439270.00","159052.00","--","280218.00","21008.00","301226.00","56344.00","244882.00","--","--","244882.00","130.00","--","245012.00","244882.00","--","0.00","245012.00","--","0.00","4.00"
"110/05/29","103","4","6264","富裔","99398.00","99049.00","349.00","--","--","349.00","108238.00","1255.00","-106634.00","-24191.00","-130825.00","-349.00","-130476.00","--","--","-130476.00","406.00","--","-130070.00","--","--","--","--","--","--","-0.95"
"110/05/29","103","4","6265","方土昶","12628917.00","12313516.00","315401.00","--","--","315401.00","253178.00","--","62223.00","23703.00","85926.00","15478.00","70448.00","0.00","--","70448.00","38742.00","--","109190.00","70448.00","--","--","109190.00","--","--","0.60"
"110/05/29","103","4","6266","泰詠","1971366.00","1761434.00","209932.00","--","--","209932.00","132035.00","--","77897.00","24091.00","101988.00","16055.00","85933.00","--","--","85933.00","18721.00","--","104654.00","85933.00","--","--","104654.00","--","--","1.06"
"110/05/29","103","4","6270","倍微","2353527.00","2095785.00","257742.00","--","--","257742.00","228628.00","--","29114.00","15157.00","44271.00","-1240.00","45511.00","--","--","45511.00","51081.00","--","96592.00","45511.00","--","--","96592.00","--","--","0.62"
"110/05/29","103","4","6274","台燿","13408018.00","10990994.00","2417024.00","--","--","2417024.00","1484013.00","0.00","933011.00","42582.00","975593.00","226911.00","748682.00","--","--","748682.00","171046.00","--","919728.00","748682.00","--","--","919728.00","--","--","3.11"
"110/05/29","103","4","6275","元山","2201107.00","1744591.00","456516.00","--","--","456516.00","432784.00","--","23732.00","22796.00","46528.00","18475.00","28053.00","--","--","28053.00","2472.00","--","30525.00","28053.00","0.00","0.00","30525.00","--","--","0.58"
"110/05/29","103","4","6276","安鈦克","1502393.00","1230527.00","271866.00","--","--","271866.00","252390.00","--","19476.00","22471.00","41947.00","2440.00","39507.00","0.00","--","39507.00","3619.00","--","43126.00","39507.00","--","--","43126.00","--","--","0.91"
"110/05/29","103","4","6279","胡連","3231249.00","1869353.00","1361896.00","--","--","1361896.00","464443.00","--","897453.00","55916.00","953369.00","176314.00","777055.00","--","--","777055.00","75507.00","--","852562.00","777055.00","--","--","852562.00","--","--","8.00"
"110/05/29","103","4","6284","佳邦","3367141.00","2661556.00","705585.00","0.00","0.00","705585.00","733548.00","--","-27963.00","146277.00","118314.00","14507.00","103807.00","--","--","103807.00","184076.00","--","287883.00","103807.00","--","0.00","287883.00","--","0.00","1.10"
"110/05/29","103","4","6287","元隆","741797.00","980118.00","-238321.00","--","--","-238321.00","129431.00","--","-367752.00","5892.00","-361860.00","0.00","-361860.00","--","--","-361860.00","-5653.00","--","-367513.00","--","--","--","--","--","--","-2.18"
"110/05/29","103","4","6290","良維","7335065.00","6206670.00","1128395.00","--","--","1128395.00","772674.00","--","355721.00","112100.00","467821.00","98986.00","368835.00","--","--","368835.00","81860.00","--","450695.00","369102.00","--","-267.00","453971.00","--","-3276.00","2.85"
"110/05/29","103","4","6291","沛亨","290701.00","212834.00","77867.00","--","--","77867.00","113534.00","--","-35667.00","-540.00","-36207.00","--","-36207.00","--","--","-36207.00","-518.00","--","-36725.00","-36207.00","--","--","-36725.00","--","--","-1.43"
"110/05/29","103","4","6292","迅德","1394861.00","1017041.00","377820.00","--","--","377820.00","281283.00","5171.00","101708.00","105244.00","206952.00","51908.00","155044.00","--","--","155044.00","17350.00","--","172394.00","155044.00","--","--","172394.00","--","--","3.31"
"110/05/29","103","4","6294","智基","425083.00","336941.00","88142.00","--","--","88142.00","81300.00","--","6842.00","-815.00","6027.00","756.00","5271.00","--","--","5271.00","--","--","5271.00","--","--","--","--","--","--","0.34"
"110/05/29","103","4","6404","通訊-KY","855231.00","547678.00","307553.00","--","--","307553.00","128876.00","--","178677.00","8169.00","186846.00","70959.00","115887.00","--","--","115887.00","63494.00","--","179381.00","115887.00","--","--","179381.00","--","--","3.26"
"110/05/29","103","4","6411","晶焱","1629191.00","1092719.00","536472.00","--","--","536472.00","376452.00","--","160020.00","28525.00","188545.00","37652.00","150893.00","--","--","150893.00","-27459.00","--","123434.00","150893.00","--","--","123434.00","--","--","2.45"
"110/05/29","103","4","6417","韋僑","723674.00","549689.00","173985.00","--","--","173985.00","126193.00","--","47792.00","16047.00","63839.00","12878.00","50961.00","--","--","50961.00","-105.00","--","50856.00","50961.00","--","--","50856.00","--","--","1.62"
"110/05/29","103","4","6418","詠昇","950173.00","797548.00","152625.00","--","--","152625.00","140654.00","--","11971.00","11344.00","23315.00","7470.00","15845.00","--","--","15845.00","1732.00","--","17577.00","15845.00","--","--","17577.00","--","--","0.52"
"110/05/29","103","4","6419","京晨科","512722.00","134694.00","378028.00","--","--","378028.00","356426.00","--","21602.00","12677.00","34279.00","17961.00","16318.00","--","--","16318.00","750.00","--","17068.00","16318.00","--","--","17068.00","--","--","0.90"
"110/05/29","103","4","6425","易發","1891579.00","1352999.00","538580.00","--","--","538580.00","428296.00","--","110284.00","-10562.00","99722.00","22045.00","77677.00","--","--","77677.00","22344.00","--","100021.00","81051.00","--","-3374.00","103632.00","--","-3611.00","2.28"
"110/05/29","103","4","6432","今展科","883193.00","649196.00","233997.00","--","--","233997.00","174359.00","--","59638.00","11987.00","71625.00","14728.00","56897.00","--","--","56897.00","5031.00","--","61928.00","56897.00","0.00","0.00","61928.00","0.00","0.00","3.38"
"110/05/29","103","4","6435","大中","1270053.00","1023047.00","247006.00","--","--","247006.00","158107.00","--","88899.00","23718.00","112617.00","15856.00","96761.00","--","--","96761.00","--","--","96761.00","--","--","--","--","--","--","3.34"
"110/05/29","103","4","6441","廣錠","852308.00","688104.00","164204.00","--","--","164204.00","94334.00","--","69870.00","21321.00","91191.00","18863.00","72328.00","--","--","72328.00","-451.00","--","71877.00","--","--","--","--","--","--","3.71"
"110/05/29","103","4","6446","藥華藥","13356.00","5988.00","7368.00","0.00","0.00","7368.00","870840.00","0.00","-863472.00","10366.00","-853106.00","0.00","-853106.00","--","--","-853106.00","0.00","--","-853106.00","-853106.00","--","0.00","-853106.00","--","0.00","-4.54"
"110/05/29","103","4","6457","紘康","474131.00","283196.00","190935.00","--","--","190935.00","145586.00","--","45349.00","4364.00","49713.00","6233.00","43480.00","--","--","43480.00","-11.00","--","43469.00","43480.00","0.00","0.00","43469.00","0.00","0.00","1.82"
"110/05/29","103","4","6461","益得","8558.00","6317.00","2241.00","--","--","2241.00","83485.00","--","-81244.00","4010.00","-77234.00","-13618.00","-63616.00","--","--","-63616.00","--","--","-63616.00","--","--","--","--","--","--","-1.21"
"110/05/29","103","4","6462","神盾","45473.00","31679.00","13794.00","--","--","13794.00","280960.00","--","-267166.00","7776.00","-259390.00","-29231.00","-230159.00","--","--","-230159.00","-3129.00","--","-233288.00","-230159.00","--","--","-233288.00","--","--","-3.75"
"110/05/29","103","4","6465","威潤","242321.00","104663.00","137658.00","--","--","137658.00","83748.00","--","53910.00","7208.00","61118.00","10465.00","50653.00","--","--","50653.00","--","--","50653.00","--","--","--","--","--","--","3.12"
"110/05/29","103","4","6469","大樹","1662431.00","1184865.00","477566.00","--","--","477566.00","395544.00","--","82022.00","35564.00","117586.00","21732.00","95854.00","--","--","95854.00","3891.00","--","99745.00","95854.00","--","--","99745.00","--","--","4.65"
"110/05/29","103","4","6470","宇智","1527093.00","1255561.00","271532.00","--","--","271532.00","171498.00","--","100034.00","30012.00","130046.00","413.00","129633.00","--","--","129633.00","956.00","--","130589.00","129633.00","0.00","0.00","130589.00","0.00","0.00","4.79"
"110/05/29","103","4","6472","保瑞","217958.00","121404.00","96554.00","--","--","96554.00","70940.00","--","25614.00","-5428.00","20186.00","3585.00","16601.00","--","--","16601.00","--","--","16601.00","16601.00","--","--","16601.00","--","--","0.77"
"110/05/29","103","4","6482","弘煜科","82312.00","2342.00","79970.00","0.00","0.00","79970.00","62772.00","--","17198.00","14240.00","31438.00","11250.00","20188.00","--","--","20188.00","-1609.00","--","18579.00","20529.00","--","-341.00","19021.00","--","-442.00","1.89"
"110/05/29","103","4","6485","點序","1394883.00","1020846.00","374037.00","--","--","374037.00","244061.00","--","129976.00","11897.00","141873.00","23704.00","118169.00","--","--","118169.00","--","--","118169.00","129890.00","--","-11721.00","129890.00","--","-11721.00","7.68"
"110/05/29","103","4","6486","互動","2162394.00","1385426.00","776968.00","--","--","776968.00","530808.00","--","246160.00","1629.00","247789.00","45179.00","202610.00","--","--","202610.00","-3085.00","--","199525.00","202610.00","--","--","199525.00","--","--","4.82"
"110/05/29","103","4","6488","環球晶","15921691.00","12193670.00","3728021.00","--","--","3728021.00","1391830.00","--","2336191.00","343171.00","2679362.00","583930.00","2095432.00","--","--","2095432.00","-291304.00","--","1804128.00","2095432.00","0.00","0.00","1804128.00","0.00","0.00","6.60"
"110/05/29","103","4","6492","生華科","23625.00","23455.00","170.00","--","--","170.00","164749.00","--","-164579.00","7554.00","-157025.00","0.00","-157025.00","--","--","-157025.00","3659.00","--","-153366.00","-157025.00","--","--","-153366.00","--","--","-2.48"
"110/05/29","103","4","6494","九齊","760064.00","466875.00","293189.00","--","--","293189.00","221994.00","--","71195.00","8866.00","80061.00","15342.00","64719.00","--","--","64719.00","7.00","--","64726.00","64719.00","--","--","64726.00","--","--","2.77"
"110/05/29","103","4","6496","科懋","1146854.00","678121.00","468733.00","--","--","468733.00","272808.00","0.00","195925.00","-1084.00","194841.00","40907.00","153934.00","--","--","153934.00","4067.00","--","158001.00","153934.00","0.00","0.00","158001.00","0.00","0.00","3.62"
"110/05/29","103","4","6499","益安","--","--","--","--","--","--","88688.00","--","-88688.00","2708.00","-85980.00","--","-85980.00","--","--","-85980.00","2517.00","--","-83463.00","-72577.00","0.00","-13403.00","-70822.00","0.00","-12641.00","-1.86"
"110/05/29","103","4","6506","雙邦","1936902.00","1690953.00","245949.00","--","--","245949.00","151005.00","--","94944.00","-5844.00","89100.00","18343.00","70757.00","--","--","70757.00","2771.00","--","73528.00","70939.00","--","-182.00","73710.00","--","-182.00","1.08"
"110/05/29","103","4","6508","惠光","2704135.00","2112511.00","591624.00","--","--","591624.00","302274.00","3057.00","292407.00","18762.00","311169.00","71110.00","240059.00","--","--","240059.00","24230.00","--","264289.00","240059.00","--","--","264289.00","--","--","3.09"
"110/05/29","103","4","6509","聚和","3329914.00","2670731.00","659183.00","0.00","0.00","659183.00","543730.00","0.00","115453.00","3998.00","119451.00","48589.00","70862.00","--","--","70862.00","50515.00","--","121377.00","70862.00","--","--","121377.00","--","--","0.43"
"110/05/29","103","4","6510","精測","1064966.00","541742.00","523224.00","--","--","523224.00","282781.00","-2075.00","238368.00","2005.00","240373.00","43954.00","196419.00","--","--","196419.00","885.00","--","197304.00","196419.00","--","--","197304.00","--","--","8.35"
"110/05/29","103","4","6514","芮特-KY","497151.00","403490.00","93661.00","--","--","93661.00","87615.00","--","6046.00","6206.00","12252.00","8122.00","4130.00","--","--","4130.00","19394.00","--","23524.00","4130.00","0.00","0.00","23524.00","0.00","0.00","0.24"
"110/05/29","103","4","6516","勤崴國際","322324.00","165415.00","156909.00","--","--","156909.00","125177.00","0.00","31732.00","678.00","32410.00","5645.00","26765.00","--","--","26765.00","--","--","26765.00","26765.00","--","--","26765.00","--","--","2.41"
"110/05/29","103","4","6523","達爾膚","662809.00","215798.00","447011.00","--","--","447011.00","197852.00","--","249159.00","43970.00","293129.00","53885.00","239244.00","--","--","239244.00","2904.00","--","242148.00","239244.00","0.00","--","242148.00","0.00","--","8.68"
"110/05/29","103","4","6527","明達醫","398337.00","282520.00","115817.00","--","--","115817.00","76861.00","--","38956.00","15112.00","54068.00","12008.00","42060.00","--","--","42060.00","0.00","0.00","42060.00","--","--","--","--","--","--","2.00"
"110/05/29","103","4","6547","高端疫苗","--","--","--","--","--","--","108353.00","--","-108353.00","2944.00","-105409.00","0.00","-105409.00","--","--","-105409.00","--","--","-105409.00","--","--","--","--","--","--","-1.69"
"110/05/29","103","4","6576","逸達","--","--","--","--","--","--","7745.00","--","-7745.00","2655.00","-5090.00","693.00","-5783.00","--","--","-5783.00","909.00","--","-4874.00","-7657.00","1874.00","--","-7657.00","2783.00","--","-5.21"
"110/05/29","103","4","6577","勁豐","1636801.00","1266000.00","370801.00","--","--","370801.00","200041.00","--","170760.00","11275.00","182035.00","28170.00","153865.00","--","--","153865.00","-2862.00","--","151003.00","--","--","--","--","--","--","6.69"
"110/05/29","103","4","6588","東典","211790.00","180071.00","31719.00","--","--","31719.00","23616.00","--","8103.00","4491.00","12594.00","4902.00","7692.00","--","--","7692.00","2134.00","--","9826.00","7692.00","--","--","9826.00","--","--","0.29"
"110/05/29","103","4","6603","富強鑫","2940642.00","2239311.00","701331.00","--","--","701331.00","664820.00","--","36511.00","108935.00","145446.00","54784.00","90662.00","--","--","90662.00","43311.00","--","133973.00","82295.00","--","8367.00","122806.00","--","11167.00","0.70"
"110/05/29","103","4","6609","瀧澤科","3172207.00","2423501.00","748706.00","--","--","748706.00","426645.00","--","322061.00","60022.00","382083.00","77166.00","304917.00","--","--","304917.00","7463.00","--","312380.00","304917.00","--","--","312380.00","--","--","4.29"
"110/05/29","103","4","6803","崑鼎","3925027.00","2897443.00","1027584.00","--","--","1027584.00","170953.00","--","856631.00","69642.00","926273.00","134755.00","791518.00","--","--","791518.00","18443.00","--","809961.00","674036.00","--","117482.00","686276.00","--","123685.00","10.47"
"110/05/29","103","4","7402","邑錡","240187.00","127534.00","112653.00","--","--","112653.00","86174.00","--","26479.00","4366.00","30845.00","5151.00","25694.00","0.00","0.00","25694.00","0.00","--","25694.00","--","--","--","--","--","--","2.02"
"110/05/29","103","4","8024","佑華","697680.00","464695.00","232985.00","--","--","232985.00","185010.00","--","47975.00","13785.00","61760.00","15499.00","46261.00","--","--","46261.00","3522.00","--","49783.00","46261.00","--","--","49783.00","--","--","1.01"
"110/05/29","103","4","8027","鈦昇","1993526.00","1408991.00","584535.00","--","--","584535.00","473602.00","--","110933.00","23284.00","134217.00","17337.00","116880.00","--","--","116880.00","6364.00","--","123244.00","117230.00","--","-350.00","121563.00","--","1681.00","2.55"
"110/05/29","103","4","8032","光菱","4318777.00","3704931.00","613846.00","--","--","613846.00","414330.00","--","199516.00","52712.00","252228.00","56975.00","195253.00","--","--","195253.00","14198.00","--","209451.00","194839.00","--","414.00","208786.00","--","665.00","3.76"
"110/05/29","103","4","8034","榮群","223402.00","131578.00","91824.00","--","--","91824.00","108217.00","--","-16393.00","10539.00","-5854.00","0.00","-5854.00","--","--","-5854.00","1357.00","--","-4497.00","-5854.00","--","--","-4497.00","--","--","-0.09"
"110/05/29","103","4","8038","長園科","95190.00","92965.00","2225.00","--","829.00","3054.00","151711.00","--","-148657.00","12236.00","-136421.00","-41.00","-136380.00","--","--","-136380.00","-7489.00","--","-143869.00","-136380.00","0.00","0.00","-143869.00","0.00","0.00","-2.50"
"110/05/29","103","4","8040","九暘","665796.00","428194.00","237602.00","--","--","237602.00","334043.00","--","-96441.00","2210.00","-94231.00","0.00","-94231.00","--","--","-94231.00","4211.00","--","-90020.00","-94231.00","--","0.00","-90020.00","--","0.00","-1.14"
"110/05/29","103","4","8042","金山電","3125368.00","2285835.00","839533.00","--","--","839533.00","355099.00","--","484434.00","61973.00","546407.00","45355.00","501052.00","--","--","501052.00","151461.00","--","652513.00","495843.00","--","5209.00","647564.00","--","4949.00","4.73"
"110/05/29","103","4","8043","蜜望實","4641982.00","4241515.00","400467.00","--","--","400467.00","262491.00","--","137976.00","85728.00","223704.00","66613.00","157091.00","--","--","157091.00","22035.00","--","179126.00","157091.00","--","--","179126.00","--","--","1.80"
"110/05/29","103","4","8044","網家","19885198.00","16423306.00","3461892.00","--","--","3461892.00","2556978.00","--","904914.00","43166.00","948080.00","186135.00","761945.00","--","--","761945.00","-5920.00","--","756025.00","679280.00","--","82665.00","673760.00","--","82265.00","7.82"
"110/05/29","103","4","8047","星雲","840664.00","545217.00","295447.00","--","--","295447.00","251503.00","--","43944.00","3884.00","47828.00","9824.00","38004.00","--","--","38004.00","17131.00","--","55135.00","38004.00","--","--","55135.00","--","--","0.77"
"110/05/29","103","4","8048","德勝","1056260.00","794061.00","262199.00","--","--","262199.00","153906.00","--","108293.00","16960.00","125253.00","21562.00","103691.00","--","--","103691.00","505.00","--","104196.00","103691.00","--","--","104196.00","--","--","2.01"
"110/05/29","103","4","8049","晶采","1340436.00","1116640.00","223796.00","--","--","223796.00","161787.00","--","62009.00","47396.00","109405.00","30002.00","79403.00","--","--","79403.00","7004.00","--","86407.00","79403.00","--","--","86407.00","--","--","0.66"
"110/05/29","103","4","8050","廣積","3768051.00","2575455.00","1192596.00","--","--","1192596.00","759998.00","--","432598.00","48592.00","481190.00","62361.00","418829.00","--","--","418829.00","9783.00","--","428612.00","394948.00","--","23881.00","404925.00","--","23687.00","4.07"
"110/05/29","103","4","8054","安國","2725295.00","1838008.00","887287.00","--","--","887287.00","816785.00","--","70502.00","30419.00","100921.00","28087.00","72834.00","--","--","72834.00","2326.00","--","75160.00","113893.00","--","-41059.00","116219.00","--","-41059.00","1.46"
"110/05/29","103","4","8059","凱碩","2225839.00","1836822.00","389017.00","--","--","389017.00","259199.00","--","129818.00","29005.00","158823.00","17325.00","141498.00","--","--","141498.00","26544.00","--","168042.00","141498.00","--","--","168042.00","--","--","1.55"
"110/05/29","103","4","8064","東捷","3708279.00","3027042.00","681237.00","--","--","681237.00","388712.00","--","292525.00","101892.00","394417.00","59961.00","334456.00","--","--","334456.00","11670.00","--","346126.00","306801.00","--","27655.00","318252.00","--","27874.00","2.32"
"110/05/29","103","4","8066","來思達","5679417.00","5084407.00","595010.00","--","--","595010.00","487003.00","--","108007.00","4703.00","112710.00","11959.00","100751.00","--","--","100751.00","17085.00","--","117836.00","97911.00","--","2840.00","113339.00","--","4497.00","4.71"
"110/05/29","103","4","8067","志旭","687572.00","564708.00","122864.00","--","--","122864.00","142902.00","--","-20038.00","8711.00","-11327.00","2896.00","-14223.00","--","--","-14223.00","443.00","--","-13780.00","-8838.00","--","-5385.00","-8395.00","--","-5385.00","-0.20"
"110/05/29","103","4","8068","全達","1587792.00","1483510.00","104282.00","--","--","104282.00","94620.00","--","9662.00","10048.00","19710.00","0.00","19710.00","0.00","--","19710.00","-136.00","--","19574.00","19710.00","--","0.00","19574.00","--","0.00","0.64"
"110/05/29","103","4","8069","元太","14571205.00","13000451.00","1570754.00","--","--","1570754.00","4805665.00","--","-3234911.00","2913156.00","-321755.00","-375964.00","54209.00","--","--","54209.00","934274.00","--","988483.00","13476.00","--","40733.00","952927.00","--","35556.00","0.01"
"110/05/29","103","4","8071","能率網通","2017897.00","1728588.00","289309.00","--","--","289309.00","240123.00","--","49186.00","-12467.00","36719.00","15593.00","21126.00","--","--","21126.00","29734.00","--","50860.00","3273.00","--","17853.00","33007.00","--","17853.00","0.07"
"110/05/29","103","4","8074","鉅橡","1209319.00","947540.00","261779.00","--","--","261779.00","156811.00","-60.00","104908.00","25259.00","130167.00","19561.00","110606.00","--","--","110606.00","14782.00","--","125388.00","110973.00","--","-367.00","124359.00","--","1029.00","1.81"
"110/05/29","103","4","8076","伍豐","2741819.00","2011631.00","730188.00","2330.00","34235.00","762093.00","514300.00","--","247793.00","139625.00","387418.00","54364.00","333054.00","--","--","333054.00","-395844.00","--","-62790.00","346335.00","--","-13281.00","-49509.00","--","-13281.00","1.71"
"110/05/29","103","4","8077","洛碁","44742.00","21801.00","22941.00","--","--","22941.00","19459.00","--","3482.00","9797.00","13279.00","0.00","13279.00","--","--","13279.00","0.00","--","13279.00","--","--","--","--","--","--","0.59"
"110/05/29","103","4","8080","永利聯合","721573.00","679366.00","42207.00","--","--","42207.00","76704.00","0.00","-34497.00","10386.00","-24111.00","141.00","-24252.00","--","--","-24252.00","9644.00","--","-14608.00","-22664.00","--","-1588.00","-13020.00","--","-1588.00","-0.35"
"110/05/29","103","4","8083","瑞穎","1265271.00","787685.00","477586.00","--","--","477586.00","145837.00","--","331749.00","28695.00","360444.00","52868.00","307576.00","--","--","307576.00","1084.00","--","308660.00","--","--","--","--","--","--","8.75"
"110/05/29","103","4","8084","巨虹","2128403.00","2097223.00","31180.00","--","--","31180.00","50676.00","--","-19496.00","30115.00","10619.00","-4939.00","15558.00","--","--","15558.00","3111.00","--","18669.00","15642.00","--","-84.00","18752.00","--","-83.00","0.29"
"110/05/29","103","4","8085","福華","2177541.00","2103902.00","73639.00","--","--","73639.00","214703.00","--","-141064.00","219054.00","77990.00","67211.00","10779.00","--","--","10779.00","49267.00","--","60046.00","10779.00","--","0.00","60046.00","--","0.00","0.07"
"110/05/29","103","4","8086","宏捷科","2669422.00","2091856.00","577566.00","--","--","577566.00","181427.00","--","396139.00","37648.00","433787.00","59095.00","374692.00","--","--","374692.00","--","--","374692.00","--","--","--","--","--","--","2.76"
"110/05/29","103","4","8087","華鎂鑫","151820.00","127218.00","24602.00","--","--","24602.00","35092.00","--","-10490.00","4680.00","-5810.00","-966.00","-4844.00","0.00","--","-4844.00","59.00","--","-4785.00","-4844.00","--","0.00","-4785.00","--","0.00","-0.16"
"110/05/29","103","4","8088","品安","3001493.00","2807557.00","193936.00","--","--","193936.00","97878.00","209.00","96267.00","27441.00","123708.00","21273.00","102435.00","--","--","102435.00","5802.00","--","108237.00","--","--","--","--","--","--","1.77"
"110/05/29","103","4","8089","康全電訊","2411722.00","1738740.00","672982.00","--","--","672982.00","591250.00","--","81732.00","-2041.00","79691.00","28110.00","51581.00","-8759.00","--","42822.00","12280.00","--","55102.00","47385.00","--","-4563.00","58648.00","--","-3546.00","1.26"
"110/05/29","103","4","8091","翔名","1294121.00","856915.00","437206.00","--","--","437206.00","192380.00","--","244826.00","20167.00","264993.00","33969.00","231024.00","--","--","231024.00","1165.00","--","232189.00","229240.00","--","1784.00","230174.00","--","2015.00","4.69"
"110/05/29","103","4","8092","建暐","420473.00","346129.00","74344.00","--","--","74344.00","71469.00","--","2875.00","2837.00","5712.00","1379.00","4333.00","--","--","4333.00","-184.00","--","4149.00","4333.00","--","--","4149.00","--","--","0.11"
"110/05/29","103","4","8093","保銳","746146.00","549423.00","196723.00","--","--","196723.00","264417.00","--","-67694.00","-468.00","-68162.00","-5359.00","-62803.00","--","--","-62803.00","4119.00","--","-58684.00","-62796.00","--","-7.00","-58680.00","--","-4.00","-0.99"
"110/05/29","103","4","8096","擎亞","14220472.00","13703873.00","516599.00","--","--","516599.00","565077.00","--","-48478.00","67205.00","18727.00","16039.00","2688.00","--","--","2688.00","21816.00","--","24504.00","46469.00","--","-43781.00","68285.00","--","-43781.00","0.38"
"110/05/29","103","4","8097","常珵","74991.00","67381.00","7610.00","--","--","7610.00","44150.00","--","-36540.00","-1906.00","-38446.00","--","-38446.00","--","--","-38446.00","-268.00","--","-38714.00","-38446.00","--","--","-38714.00","--","0.00","-2.81"
"110/05/29","103","4","8099","大世科","3425280.00","2748081.00","677199.00","--","--","677199.00","560069.00","--","117130.00","7889.00","125019.00","18261.00","106758.00","--","--","106758.00","31006.00","--","137764.00","106881.00","--","-123.00","137474.00","--","290.00","1.59"
"110/05/29","103","4","8107","大億金茂","754292.00","578212.00","176080.00","--","--","176080.00","155182.00","--","20898.00","167230.00","188128.00","18077.00","170051.00","-14273.00","--","155778.00","22540.00","--","178318.00","121018.00","--","34760.00","137634.00","--","40684.00","1.12"
"110/05/29","103","4","8109","博大","884704.00","434927.00","449777.00","--","--","449777.00","137509.00","--","312268.00","73599.00","385867.00","70305.00","315562.00","--","--","315562.00","16614.00","--","332176.00","315562.00","--","--","332176.00","--","--","5.31"
"110/05/29","103","4","8111","立碁","948471.00","804661.00","143810.00","--","--","143810.00","249190.00","--","-105380.00","-3992.00","-109372.00","5262.00","-114634.00","--","--","-114634.00","21941.00","--","-92693.00","-113904.00","--","-730.00","-91994.00","--","-699.00","-0.99"
"110/05/29","103","4","8121","越峰","2783367.00","2469749.00","313618.00","--","--","313618.00","494985.00","--","-181367.00","43816.00","-137551.00","-12934.00","-124617.00","--","--","-124617.00","84661.00","--","-39956.00","-100763.00","--","-23854.00","-42156.00","--","2200.00","-0.55"
"110/05/29","103","4","8147","正淩","708363.00","498254.00","210109.00","0.00","0.00","210109.00","150447.00","--","59662.00","18341.00","78003.00","18267.00","59736.00","0.00","--","59736.00","5902.00","--","65638.00","59736.00","0.00","0.00","65638.00","0.00","0.00","2.80"
"110/05/29","103","4","8155","博智","1789070.00","1485807.00","303263.00","--","--","303263.00","160809.00","--","142454.00","11526.00","153980.00","20235.00","133745.00","--","--","133745.00","-1668.00","--","132077.00","133745.00","0.00","0.00","132077.00","0.00","0.00","3.03"
"110/05/29","103","4","8171","天宇","3246800.00","3140556.00","106244.00","--","--","106244.00","195944.00","--","-89700.00","68568.00","-21132.00","8952.00","-30084.00","--","--","-30084.00","2948.00","--","-27136.00","-30084.00","--","--","-27136.00","--","--","-0.60"
"110/05/29","103","4","8176","智捷","1170992.00","1040251.00","130741.00","715.00","818.00","130844.00","484941.00","--","-354097.00","16020.00","-338077.00","37769.00","-375846.00","--","--","-375846.00","24091.00","--","-351755.00","-217154.00","--","-158692.00","-200311.00","--","-151444.00","-2.75"
"110/05/29","103","4","8182","加高","2884403.00","2407164.00","477239.00","--","--","477239.00","327084.00","--","150155.00","37780.00","187935.00","51664.00","136271.00","--","--","136271.00","66136.00","--","202407.00","135381.00","--","890.00","200980.00","--","1427.00","1.26"
"110/05/29","103","4","8183","精星","3175983.00","2969652.00","206331.00","--","--","206331.00","206869.00","--","-538.00","72793.00","72255.00","12986.00","59269.00","--","--","59269.00","17300.00","--","76569.00","59269.00","--","--","76569.00","--","--","0.52"
