出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"110/05/29","102","4","5013","強新","4975716.00","4417760.00","557956.00","--","0.00","557956.00","228814.00","--","329142.00","-20450.00","308692.00","91436.00","217256.00","--","--","217256.00","46762.00","--","264018.00","161250.00","--","56006.00","185346.00","--","78672.00","1.62"
"110/05/29","102","4","5014","建錩","11655280.00","11196836.00","458444.00","0.00","0.00","458444.00","470572.00","0.00","-12128.00","-58127.00","-70255.00","15975.00","-86230.00","--","--","-86230.00","111179.00","--","24949.00","-75418.00","--","-10812.00","4567.00","--","20382.00","-0.46"
"110/05/29","102","4","5015","華祺","2629244.00","2299119.00","330125.00","0.00","0.00","330125.00","212482.00","--","117643.00","-1236.00","116407.00","18044.00","98363.00","--","--","98363.00","-17210.00","--","81153.00","98363.00","--","0.00","81153.00","--","0.00","1.62"
"110/05/29","102","4","5016","松和","2619626.00","2317886.00","301740.00","--","--","301740.00","157010.00","--","144730.00","-19524.00","125206.00","25648.00","99558.00","--","--","99558.00","5254.00","--","104812.00","99581.00","--","-23.00","104700.00","--","112.00","2.01"
"110/05/29","102","4","5102","富強","1099855.00","1026047.00","73808.00","--","--","73808.00","72248.00","--","1560.00","42910.00","44470.00","5433.00","39037.00","--","--","39037.00","2005.00","--","41042.00","39036.00","--","1.00","41038.00","--","4.00","0.61"
"110/05/29","102","4","5201","凱衛","214203.00","139624.00","74579.00","--","--","74579.00","92785.00","--","-18206.00","56480.00","38274.00","-3596.00","41870.00","--","--","41870.00","18835.00","--","60705.00","--","--","--","--","--","--","1.36"
"110/05/29","102","4","5202","力新","276770.00","116794.00","159976.00","--","--","159976.00","213998.00","--","-54022.00","-25497.00","-79519.00","9391.00","-88910.00","--","--","-88910.00","2.00","--","-88908.00","-75030.00","--","-13880.00","-75028.00","--","-13880.00","-1.27"
"110/05/29","102","4","5205","中茂","23289.00","20083.00","3206.00","--","--","3206.00","48442.00","14162.00","-31074.00","-49806.00","-80880.00","0.00","-80880.00","--","--","-80880.00","-4084.00","--","-84964.00","-80880.00","--","0.00","-84964.00","--","0.00","-8.09"
"110/05/29","102","4","5206","坤悅","1277185.00","949319.00","327866.00","--","--","327866.00","116274.00","--","211592.00","14679.00","226271.00","7484.00","218787.00","--","--","218787.00","--","--","218787.00","218787.00","--","--","218787.00","--","--","2.21"
"110/05/29","102","4","5209","新鼎","1122980.00","903084.00","219896.00","--","--","219896.00","111839.00","--","108057.00","9754.00","117811.00","19457.00","98354.00","--","--","98354.00","11862.00","--","110216.00","98354.00","--","0.00","110216.00","--","0.00","4.32"
"110/05/29","102","4","5210","寶碩","288129.00","87670.00","200459.00","--","--","200459.00","208394.00","--","-7935.00","7440.00","-495.00","392.00","-887.00","--","--","-887.00","7275.00","--","6388.00","891.00","--","-1778.00","8166.00","--","-1778.00","0.01"
"110/05/29","102","4","5211","蒙恬","329418.00","114543.00","214875.00","--","--","214875.00","188196.00","--","26679.00","5576.00","32255.00","6908.00","25347.00","--","--","25347.00","6287.00","--","31634.00","25347.00","0.00","0.00","31634.00","0.00","0.00","0.79"
"110/05/29","102","4","5212","凌網","552875.00","294869.00","258006.00","--","--","258006.00","290060.00","--","-32054.00","-3872.00","-35926.00","660.00","-36586.00","--","--","-36586.00","1782.00","--","-34804.00","-37760.00","--","1174.00","-36184.00","--","1380.00","-1.09"
"110/05/29","102","4","5213","亞昕","6101748.00","3948985.00","2152763.00","--","--","2152763.00","568397.00","-20.00","1584346.00","60261.00","1644607.00","115170.00","1529437.00","--","--","1529437.00","5361.00","--","1534798.00","1524236.00","--","5201.00","1528907.00","--","5891.00","4.23"
"110/05/29","102","4","5227","立凱-KY","577069.00","546821.00","30248.00","--","--","30248.00","435578.00","--","-405330.00","-3030.00","-408360.00","0.00","-408360.00","--","--","-408360.00","3490.00","--","-404870.00","-408358.00","--","-2.00","-404868.00","--","-2.00","-3.36"
"110/05/29","102","4","5230","雷笛克光學","1147666.00","650627.00","497039.00","--","--","497039.00","359780.00","--","137259.00","16990.00","154249.00","21188.00","133061.00","--","--","133061.00","46107.00","--","179168.00","133061.00","0.00","0.00","179168.00","0.00","0.00","3.22"
"110/05/29","102","4","5245","智晶","871810.00","736223.00","135587.00","--","--","135587.00","112561.00","--","23026.00","6785.00","29811.00","5846.00","23965.00","--","--","23965.00","--","--","23965.00","--","--","--","--","--","--","0.67"
"110/05/29","102","4","5251","天鉞電","1227367.00","861523.00","365844.00","--","--","365844.00","174277.00","--","191567.00","16966.00","208533.00","38805.00","169728.00","--","--","169728.00","8712.00","--","178440.00","169728.00","--","--","178440.00","--","--","7.35"
"110/05/29","102","4","5263","智崴","333559.00","192904.00","140655.00","0.00","0.00","140655.00","138521.00","0.00","2134.00","2863.00","4997.00","10979.00","-5982.00","0.00","--","-5982.00","41.00","--","-5941.00","--","--","--","--","--","--","-0.22"
"110/05/29","102","4","5272","笙科","649210.00","286979.00","362231.00","--","--","362231.00","247863.00","--","114368.00","7630.00","121998.00","2890.00","119108.00","--","--","119108.00","--","--","119108.00","--","--","--","--","--","--","2.68"
"110/05/29","102","4","5274","信驊","590802.00","270699.00","320103.00","--","--","320103.00","137971.00","--","182132.00","12224.00","194356.00","23356.00","171000.00","--","--","171000.00","--","--","171000.00","--","--","--","--","--","--","7.40"
"110/05/29","102","4","5276","達輝-KY","836394.00","604557.00","231837.00","--","--","231837.00","94397.00","0.00","137440.00","-4786.00","132654.00","44172.00","88482.00","--","--","88482.00","-1558.00","--","86924.00","88482.00","--","--","86924.00","--","--","3.02"
"110/05/29","102","4","5278","尚凡","306383.00","45754.00","260629.00","--","--","260629.00","168482.00","--","92147.00","5116.00","97263.00","17205.00","80058.00","--","--","80058.00","0.00","--","80058.00","--","--","--","--","--","--","6.51"
"110/05/29","102","4","5287","數字","942368.00","254538.00","687830.00","--","--","687830.00","302809.00","--","385021.00","29205.00","414226.00","70246.00","343980.00","--","--","343980.00","657.00","--","344637.00","343980.00","--","--","344637.00","--","--","12.29"
"110/05/29","102","4","5289","宜鼎","2796804.00","2081373.00","715431.00","--","--","715431.00","393847.00","--","321584.00","24676.00","346260.00","60637.00","285623.00","--","--","285623.00","2730.00","--","288353.00","285662.00","--","-39.00","288392.00","--","-39.00","5.68"
"110/05/29","102","4","5291","邑昇","1496298.00","1251100.00","245198.00","--","--","245198.00","135402.00","--","109796.00","5242.00","115038.00","26972.00","88066.00","--","--","88066.00","1338.00","--","89404.00","88066.00","--","--","89404.00","--","--","3.14"
"110/05/29","102","4","5299","杰力","654198.00","510598.00","143600.00","--","--","143600.00","124089.00","--","19511.00","10815.00","30326.00","5291.00","25035.00","--","--","25035.00","0.00","--","25035.00","--","--","--","--","--","--","0.81"
"110/05/29","102","4","5301","寶得利","841134.00","562716.00","278418.00","--","--","278418.00","235323.00","--","43095.00","16703.00","59798.00","9099.00","50699.00","--","--","50699.00","--","--","50699.00","50699.00","--","--","50699.00","--","--","0.83"
"110/05/29","102","4","5302","太欣","277583.00","156617.00","120966.00","--","--","120966.00","172367.00","--","-51401.00","15793.00","-35608.00","577.00","-36185.00","--","--","-36185.00","-3984.00","--","-40169.00","-34411.00","--","-1774.00","-38536.00","--","-1633.00","-0.22"
"110/05/29","102","4","5306","桂盟","2091947.00","1446873.00","645074.00","--","--","645074.00","239838.00","--","405236.00","403.00","405639.00","25447.00","380192.00","--","--","380192.00","1939.00","--","382131.00","399923.00","-9875.00","-9856.00","408453.00","-13165.00","-13157.00","3.79"
"110/05/29","102","4","5309","系統電","1861436.00","1690832.00","170604.00","--","--","170604.00","510010.00","--","-339406.00","64600.00","-274806.00","3801.00","-278607.00","--","--","-278607.00","156108.00","--","-122499.00","-274466.00","--","-4141.00","-120408.00","--","-2091.00","-1.80"
"110/05/29","102","4","5310","天剛","331888.00","256002.00","75886.00","--","--","75886.00","77346.00","--","-1460.00","21449.00","19989.00","6938.00","13051.00","--","--","13051.00","0.00","--","13051.00","13051.00","--","0.00","13051.00","--","0.00","0.35"
"110/05/29","102","4","5312","寶島科","2221903.00","869880.00","1352023.00","--","--","1352023.00","1233698.00","--","118325.00","314984.00","433309.00","76346.00","356963.00","--","--","356963.00","43258.00","--","400221.00","356963.00","--","--","400221.00","--","--","5.94"
"110/05/29","102","4","5314","世紀","161167.00","74247.00","86920.00","--","--","86920.00","173748.00","--","-86828.00","7783.00","-79045.00","--","-79045.00","--","--","-79045.00","--","--","-79045.00","-79045.00","--","--","-79045.00","--","--","-1.32"
"110/05/29","102","4","5315","光聯","1685784.00","1648607.00","37177.00","--","--","37177.00","178595.00","--","-141418.00","27796.00","-113622.00","--","-113622.00","--","--","-113622.00","26432.00","--","-87190.00","-113622.00","--","--","-87190.00","--","--","-0.72"
"110/05/29","102","4","5321","友銓","662673.00","627457.00","35216.00","--","--","35216.00","156646.00","--","-121430.00","202561.00","81131.00","26918.00","54213.00","--","--","54213.00","1204.00","--","55417.00","53314.00","--","899.00","54518.00","--","899.00","1.85"
"110/05/29","102","4","5324","士開","3377919.00","2038425.00","1339494.00","--","--","1339494.00","320512.00","--","1018982.00","-30901.00","988081.00","27922.00","960159.00","--","--","960159.00","548.00","--","960707.00","970419.00","--","-10260.00","970774.00","--","-10067.00","12.71"
"110/05/29","102","4","5328","華容","1237201.00","1010308.00","226893.00","--","--","226893.00","205705.00","--","21188.00","35248.00","56436.00","11151.00","45285.00","681.00","--","45966.00","16277.00","--","62243.00","45966.00","--","--","62243.00","--","--","0.26"
"110/05/29","102","4","5340","建榮","1162752.00","1225522.00","-62770.00","--","--","-62770.00","88301.00","--","-151071.00","11131.00","-139940.00","28476.00","-168416.00","--","--","-168416.00","16929.00","--","-151487.00","-168416.00","--","--","-151487.00","--","--","-0.86"
"110/05/29","102","4","5344","立衛","154002.00","150415.00","3587.00","--","--","3587.00","29750.00","--","-26163.00","9260.00","-16903.00","0.00","-16903.00","0.00","--","-16903.00","186.00","--","-16717.00","--","--","--","--","--","--","-0.21"
"110/05/29","102","4","5345","天揚","227883.00","172447.00","55436.00","--","--","55436.00","68687.00","--","-13251.00","15941.00","2690.00","-517.00","3207.00","--","--","3207.00","2420.00","--","5627.00","3207.00","--","0.00","5627.00","--","0.00","0.06"
"110/05/29","102","4","5347","世界","21135060.00","14272127.00","6862933.00","--","--","6862933.00","2025725.00","--","4837208.00","225123.00","5062331.00","691343.00","4370988.00","--","--","4370988.00","-6821.00","--","4364167.00","4370988.00","--","0.00","4364167.00","--","0.00","2.76"
"110/05/29","102","4","5348","系通","219426.00","174498.00","44928.00","0.00","0.00","44928.00","172474.00","0.00","-127546.00","21442.00","-106104.00","167.00","-106271.00","--","--","-106271.00","-1120.00","--","-107391.00","-106271.00","--","0.00","-107391.00","--","0.00","-4.12"
"110/05/29","102","4","5351","鈺創","6697773.00","5697790.00","999983.00","--","--","999983.00","1090996.00","57420.00","-33593.00","19384.00","-14209.00","2724.00","-16933.00","--","--","-16933.00","91882.00","--","74949.00","11166.00","--","-28099.00","91583.00","--","-16634.00","0.03"
"110/05/29","102","4","5353","台林","1261931.00","1051721.00","210210.00","--","--","210210.00","179180.00","--","31030.00","30720.00","61750.00","8878.00","52872.00","--","--","52872.00","-12652.00","--","40220.00","52872.00","--","0.00","40220.00","--","0.00","0.58"
"110/05/29","102","4","5355","佳總","1633218.00","1250355.00","382863.00","--","--","382863.00","167857.00","--","215006.00","50426.00","265432.00","43132.00","222300.00","--","--","222300.00","16695.00","--","238995.00","222300.00","--","--","238995.00","--","--","1.38"
"110/05/29","102","4","5356","協益","8478796.00","7477716.00","1001080.00","--","--","1001080.00","407726.00","--","593354.00","392445.00","985799.00","198546.00","787253.00","--","--","787253.00","131530.00","--","918783.00","787253.00","--","--","918783.00","--","--","6.08"
"110/05/29","102","4","5364","力麗店","59023.00","21108.00","37915.00","--","--","37915.00","32381.00","-599.00","4935.00","22270.00","27205.00","2218.00","24987.00","0.00","--","24987.00","1861.00","--","26848.00","24987.00","--","--","26848.00","--","--","4.90"
"110/05/29","102","4","5371","中光電","72748977.00","62299027.00","10449950.00","--","--","10449950.00","7850492.00","--","2599458.00","255072.00","2854530.00","838513.00","2016017.00","--","--","2016017.00","875456.00","--","2891473.00","1938963.00","--","77054.00","2730358.00","--","161115.00","2.68"
"110/05/29","102","4","5381","合正","1678940.00","1687986.00","-9046.00","--","--","-9046.00","140157.00","--","-149203.00","194414.00","45211.00","-46805.00","92016.00","-89727.00","--","2289.00","-500732.00","--","-498443.00","2289.00","--","--","-498443.00","--","--","0.01"
"110/05/29","102","4","5383","金利","974915.00","833763.00","141152.00","--","--","141152.00","114268.00","--","26884.00","864.00","27748.00","12477.00","15271.00","--","--","15271.00","-1983.00","--","13288.00","13516.00","--","1755.00","11533.00","--","1755.00","0.19"
"110/05/29","102","4","5386","青雲","576417.00","507311.00","69106.00","0.00","0.00","69106.00","52530.00","0.00","16576.00","6920.00","23496.00","4264.00","19232.00","0.00","--","19232.00","1633.00","--","20865.00","19232.00","0.00","0.00","20865.00","--","0.00","1.73"
"110/05/29","102","4","5392","應華","3866195.00","3573293.00","292902.00","--","--","292902.00","527244.00","--","-234342.00","493002.00","258660.00","90467.00","168193.00","--","--","168193.00","549425.00","--","717618.00","171824.00","--","-3631.00","721432.00","--","-3814.00","2.21"
"110/05/29","102","4","5398","慕康生醫","294214.00","222938.00","71276.00","--","--","71276.00","75957.00","--","-4681.00","13643.00","8962.00","1734.00","7228.00","--","--","7228.00","7461.00","--","14689.00","7269.00","--","-41.00","14730.00","--","-41.00","0.17"
"110/05/29","102","4","5403","中菲","1444824.00","1096304.00","348520.00","--","--","348520.00","216376.00","--","132144.00","34749.00","166893.00","28894.00","137999.00","--","--","137999.00","17095.00","--","155094.00","137999.00","--","0.00","155094.00","--","0.00","2.60"
"110/05/29","102","4","5410","國眾","1937411.00","1496354.00","441057.00","0.00","0.00","441057.00","363367.00","0.00","77690.00","22691.00","100381.00","13174.00","87207.00","--","--","87207.00","-499.00","--","86708.00","87207.00","--","0.00","86708.00","--","0.00","0.97"
"110/05/29","102","4","5425","台半","7082281.00","5010281.00","2072000.00","--","--","2072000.00","1056976.00","--","1015024.00","-72019.00","943005.00","276685.00","666320.00","--","--","666320.00","123944.00","--","790264.00","387567.00","--","278753.00","499806.00","--","290458.00","1.61"
"110/05/29","102","4","5426","振發","1602600.00","1250512.00","352088.00","--","--","352088.00","178722.00","--","173366.00","56147.00","229513.00","48351.00","181162.00","--","--","181162.00","39371.00","--","220533.00","167373.00","--","13789.00","206744.00","--","13789.00","1.16"
"110/05/29","102","4","5432","達威","151581.00","108936.00","42645.00","--","--","42645.00","33734.00","--","8911.00","6049.00","14960.00","256.00","14704.00","--","--","14704.00","738.00","--","15442.00","--","--","--","--","--","--","0.71"
"110/05/29","102","4","5438","東友","3090177.00","2504230.00","585947.00","--","--","585947.00","581916.00","--","4031.00","79777.00","83808.00","38747.00","45061.00","--","--","45061.00","396961.00","--","442022.00","69666.00","--","-24605.00","466482.00","--","-24460.00","0.62"
"110/05/29","102","4","5439","高技","1593197.00","1367260.00","225937.00","--","--","225937.00","115739.00","--","110198.00","10975.00","121173.00","20759.00","100414.00","--","--","100414.00","568.00","--","100982.00","--","--","--","--","--","--","1.29"
"110/05/29","102","4","5443","均豪","2561025.00","2019949.00","541076.00","--","--","541076.00","546739.00","--","-5663.00","246067.00","240404.00","57943.00","182461.00","--","--","182461.00","54690.00","--","237151.00","170569.00","--","11892.00","218639.00","--","18512.00","0.98"
"110/05/29","102","4","5450","南良","658267.00","501352.00","156915.00","--","--","156915.00","176648.00","--","-19733.00","8968.00","-10765.00","17432.00","-28197.00","1142.00","--","-27055.00","2153.00","--","-24902.00","-27046.00","--","-9.00","-24893.00","--","-9.00","-0.54"
"110/05/29","102","4","5452","佶優","7450611.00","6961658.00","488953.00","0.00","0.00","488953.00","378489.00","--","110464.00","-40081.00","70383.00","26425.00","43958.00","--","--","43958.00","11074.00","--","55032.00","45261.00","--","-1303.00","44023.00","--","11009.00","0.31"
"110/05/29","102","4","5455","昇益","79172.00","107002.00","-27830.00","--","--","-27830.00","39682.00","--","-67512.00","3432.00","-64080.00","-2.00","-64078.00","0.00","--","-64078.00","0.00","--","-64078.00","-64078.00","--","0.00","-64078.00","--","0.00","-1.75"
"110/05/29","102","4","5457","宣德","1478554.00","1306873.00","171681.00","--","--","171681.00","311715.00","--","-140034.00","160208.00","20174.00","6129.00","14045.00","--","--","14045.00","-11913.00","--","2132.00","14045.00","--","--","2132.00","--","--","0.09"
"110/05/29","102","4","5460","同協","880129.00","680600.00","199529.00","--","--","199529.00","143918.00","-608.00","55003.00","12445.00","67448.00","14805.00","52643.00","--","--","52643.00","20216.00","--","72859.00","52643.00","--","0.00","72859.00","--","0.00","0.73"
"110/05/29","102","4","5464","霖宏","1538260.00","1386910.00","151350.00","--","--","151350.00","95904.00","--","55446.00","74807.00","130253.00","6648.00","123605.00","--","--","123605.00","6867.00","--","130472.00","123605.00","--","--","130472.00","--","--","2.04"
"110/05/29","102","4","5465","富驊","1942368.00","1567076.00","375292.00","--","--","375292.00","356408.00","--","18884.00","25021.00","43905.00","6678.00","37227.00","--","--","37227.00","39579.00","--","76806.00","35181.00","--","2046.00","74760.00","--","2046.00","0.23"
"110/05/29","102","4","5468","凱鈺","301949.00","225277.00","76672.00","--","--","76672.00","127123.00","8626.00","-41825.00","-14038.00","-55863.00","8.00","-55871.00","--","--","-55871.00","22396.00","--","-33475.00","-55871.00","--","--","-33475.00","--","--","-1.24"
"110/05/29","102","4","5474","聰泰","666054.00","442676.00","223378.00","--","--","223378.00","122604.00","183.00","100957.00","7656.00","108613.00","18381.00","90232.00","--","--","90232.00","-55.00","--","90177.00","--","--","--","--","--","--","2.68"
"110/05/29","102","4","5475","德宏","2863157.00","2815011.00","48146.00","--","--","48146.00","282053.00","--","-233907.00","58936.00","-174971.00","-1600.00","-173371.00","--","--","-173371.00","69171.00","--","-104200.00","-125896.00","--","-47475.00","-56725.00","--","-47475.00","-0.60"
"110/05/29","102","4","5478","智冠","11015915.00","7610025.00","3405890.00","--","--","3405890.00","3126069.00","--","279821.00","88840.00","368661.00","-547.00","369208.00","--","--","369208.00","10459.00","--","379667.00","381851.00","--","-12643.00","386095.00","--","-6428.00","3.01"
"110/05/29","102","4","5481","新華","253910.00","388080.00","-134170.00","--","--","-134170.00","52867.00","--","-187037.00","42376.00","-144661.00","-1513.00","-143148.00","--","--","-143148.00","6495.00","--","-136653.00","-143148.00","--","--","-136653.00","--","--","-1.52"
"110/05/29","102","4","5483","中美晶","22215367.00","19775943.00","2439424.00","--","--","2439424.00","1810410.00","--","629014.00","-500779.00","128235.00","89302.00","38933.00","300909.00","--","339842.00","-581001.00","--","-241159.00","295118.00","--","44724.00","-268728.00","--","27569.00","0.57"
"110/05/29","102","4","5487","通泰","354441.00","225203.00","129238.00","--","--","129238.00","90994.00","--","38244.00","13644.00","51888.00","10643.00","41245.00","--","--","41245.00","9136.00","--","50381.00","41245.00","0.00","0.00","50381.00","0.00","0.00","1.86"
"110/05/29","102","4","5488","松普","1997789.00","1929629.00","68160.00","--","--","68160.00","184680.00","--","-116520.00","4014.00","-112506.00","6251.00","-118757.00","--","--","-118757.00","69638.00","--","-49119.00","-118757.00","--","--","-49119.00","--","--","-1.30"
"110/05/29","102","4","5489","彩富","2285356.00","1355809.00","929547.00","--","--","929547.00","539424.00","--","390123.00","271700.00","661823.00","89616.00","572207.00","--","--","572207.00","8134.00","--","580341.00","576181.00","--","-3974.00","584165.00","--","-3824.00","5.77"
"110/05/29","102","4","5490","同亨","2301994.00","1514794.00","787200.00","--","--","787200.00","401577.00","--","385623.00","15098.00","400721.00","81972.00","318749.00","--","--","318749.00","25592.00","--","344341.00","318749.00","--","--","344341.00","--","--","3.38"
"110/05/29","102","4","5493","三聯","1901208.00","1464627.00","436581.00","--","--","436581.00","242750.00","--","193831.00","59953.00","253784.00","22788.00","230996.00","--","--","230996.00","-7394.00","--","223602.00","120210.00","--","110786.00","115588.00","--","108014.00","2.91"
"110/05/29","102","4","5498","凱崴","1373758.00","1262737.00","111021.00","--","--","111021.00","96619.00","--","14402.00","1417.00","15819.00","5008.00","10811.00","--","--","10811.00","68650.00","--","79461.00","10811.00","--","0.00","79461.00","--","0.00","0.07"
"110/05/29","102","4","5508","永信建","4602450.00","2363358.00","2239092.00","--","--","2239092.00","247096.00","40471.00","2032467.00","3049.00","2035516.00","6129.00","2029387.00","--","--","2029387.00","-469.00","--","2028918.00","--","--","--","--","--","--","11.20"
"110/05/29","102","4","5511","德昌","5306019.00","4491323.00","814696.00","--","--","814696.00","155297.00","--","659399.00","111894.00","771293.00","147800.00","623493.00","--","--","623493.00","10317.00","--","633810.00","623493.00","--","--","633810.00","--","--","4.32"
"110/05/29","102","4","5512","力麒","2629690.00","1491023.00","1138667.00","--","--","1138667.00","288501.00","2668.00","852834.00","-79191.00","773643.00","82799.00","690844.00","--","--","690844.00","-39572.00","--","651272.00","710520.00","--","-19676.00","670948.00","--","-19676.00","0.97"
"110/05/29","102","4","5514","三豐","911267.00","397113.00","514154.00","--","--","514154.00","65386.00","--","448768.00","-71.00","448697.00","8451.00","440246.00","--","--","440246.00","962.00","--","441208.00","440219.00","--","27.00","441181.00","--","27.00","2.99"
"110/05/29","102","4","5516","雙喜","1300874.00","1416754.00","-115880.00","--","--","-115880.00","30380.00","--","-146260.00","-6017.00","-152277.00","-24727.00","-127550.00","--","--","-127550.00","3474.00","--","-124076.00","--","--","--","--","--","--","-3.33"
"110/05/29","102","4","5520","力泰","2764283.00","2519000.00","245283.00","--","--","245283.00","82894.00","--","162389.00","27680.00","190069.00","32471.00","157598.00","--","--","157598.00","1255.00","--","158853.00","157589.00","--","9.00","158841.00","--","12.00","2.22"
"110/05/29","102","4","5523","豐謙","132908.00","113419.00","19489.00","--","--","19489.00","128992.00","--","-109503.00","-319198.00","-428701.00","--","-428701.00","--","--","-428701.00","626.00","--","-428075.00","-337017.00","--","-91684.00","-336391.00","--","-91684.00","-2.99"
"110/05/29","102","4","5529","志嘉","603317.00","384546.00","218771.00","--","--","218771.00","93860.00","--","124911.00","-21683.00","103228.00","34796.00","68432.00","--","--","68432.00","-319.00","--","68113.00","68432.00","--","--","68113.00","--","--","0.75"
"110/05/29","102","4","5530","龍巖","4151854.00","1174975.00","2976879.00","--","--","2976879.00","1370911.00","444752.00","2050720.00","308109.00","2358829.00","250291.00","2108538.00","--","--","2108538.00","4178.00","--","2112716.00","2016087.00","--","92451.00","2020265.00","--","92451.00","5.05"
"110/05/29","102","4","5536","聖暉","8656072.00","7617107.00","1038965.00","--","--","1038965.00","474644.00","--","564321.00","56010.00","620331.00","153940.00","466391.00","--","--","466391.00","62692.00","--","529083.00","466391.00","--","0.00","529083.00","--","0.00","10.11"
"110/05/29","102","4","5601","台聯櫃","71874.00","27010.00","44864.00","--","--","44864.00","21629.00","0.00","23235.00","453.00","23688.00","3332.00","20356.00","--","--","20356.00","0.00","--","20356.00","--","--","--","--","--","--","0.30"
"110/05/29","102","4","5603","陸海","2169442.00","1931677.00","237765.00","--","--","237765.00","197855.00","--","39910.00","5756.00","45666.00","5699.00","39967.00","--","--","39967.00","-5059.00","--","34908.00","39832.00","--","135.00","34773.00","--","135.00","0.63"
"110/05/29","102","4","5604","中連貨","1607575.00","1132615.00","474960.00","--","--","474960.00","326589.00","--","148371.00","7519.00","155890.00","19705.00","136185.00","--","--","136185.00","29292.00","--","165477.00","136185.00","--","--","165477.00","--","--","1.25"
"110/05/29","102","4","5609","中菲行","14172398.00","12030955.00","2141443.00","0.00","0.00","2141443.00","1966140.00","--","175303.00","22212.00","197515.00","40499.00","157016.00","--","--","157016.00","57394.00","--","214410.00","131483.00","--","25533.00","206573.00","--","7837.00","1.02"
"110/05/29","102","4","5701","劍湖山","1532483.00","758059.00","774424.00","--","--","774424.00","1141617.00","--","-367193.00","14010.00","-353183.00","178.00","-353361.00","--","--","-353361.00","-9026.00","--","-362387.00","-353467.00","--","106.00","-362493.00","--","106.00","-1.63"
"110/05/29","102","4","5703","亞都麗緻","979118.00","359461.00","619657.00","--","--","619657.00","595617.00","--","24040.00","16526.00","40566.00","11674.00","28892.00","--","--","28892.00","-5243.00","--","23649.00","43752.00","--","-14860.00","46830.00","--","-23181.00","0.62"
"110/05/29","102","4","5704","老爺知","312220.00","174992.00","137228.00","--","--","137228.00","90222.00","--","47006.00","3268.00","50274.00","8403.00","41871.00","--","--","41871.00","1745.00","--","43616.00","--","--","--","--","--","--","1.08"
"110/05/29","102","4","5878","台名","486831.00","348838.00","137993.00","--","--","137993.00","66813.00","--","71180.00","5944.00","77124.00","12581.00","64543.00","--","--","64543.00","24097.00","--","88640.00","64543.00","--","--","88640.00","--","--","3.90"
"110/05/29","102","4","5902","德記","1891822.00","1690910.00","200912.00","--","--","200912.00","181710.00","--","19202.00","1134.00","20336.00","157.00","20179.00","--","--","20179.00","4112.00","--","24291.00","20179.00","--","--","24291.00","--","--","0.21"
"110/05/29","102","4","5903","全家","53754291.00","34810136.00","18944155.00","--","--","18944155.00","17745378.00","--","1198777.00","214892.00","1413669.00","254105.00","1159564.00","--","--","1159564.00","-112921.00","--","1046643.00","1095114.00","--","64450.00","1003744.00","--","42899.00","4.91"
"110/05/29","102","4","5904","寶雅","7249459.00","4374265.00","2875194.00","--","--","2875194.00","2278549.00","--","596645.00","77686.00","674331.00","115479.00","558852.00","--","--","558852.00","4436.00","--","563288.00","--","--","--","--","--","--","6.03"
"110/05/29","102","4","5905","南仁湖","1572728.00","251260.00","1321468.00","--","--","1321468.00","1283114.00","--","38354.00","95299.00","133653.00","10887.00","122766.00","--","--","122766.00","13653.00","--","136419.00","92064.00","--","30702.00","103498.00","--","32921.00","0.44"
"110/05/29","102","4","6101","寬魚國際","1003065.00","989255.00","13810.00","--","--","13810.00","28589.00","--","-14779.00","-909.00","-15688.00","0.00","-15688.00","--","--","-15688.00","586.00","--","-15102.00","--","--","--","--","--","--","-0.27"
"110/05/29","102","4","6103","合邦","33885.00","24778.00","9107.00","--","--","9107.00","56061.00","-79.00","-47033.00","1151.00","-45882.00","--","-45882.00","--","--","-45882.00","3215.00","--","-42667.00","-45882.00","--","0.00","-42667.00","--","0.00","-0.54"
"110/05/29","102","4","6104","創惟","1438380.00","942041.00","496339.00","--","--","496339.00","694332.00","--","-197993.00","-4092.00","-202085.00","3649.00","-205734.00","--","--","-205734.00","653.00","--","-205081.00","-198141.00","--","-7593.00","-197942.00","--","-7139.00","-2.29"
"110/05/29","102","4","6109","亞元","1863893.00","1626366.00","237527.00","--","--","237527.00","278633.00","--","-41106.00","4328.00","-36778.00","6484.00","-43262.00","--","--","-43262.00","17750.00","--","-25512.00","-40544.00","--","-2718.00","-22794.00","--","-2718.00","-0.56"
"110/05/29","102","4","6111","大宇資","300755.00","38557.00","262198.00","--","--","262198.00","279073.00","--","-16875.00","5116.00","-11759.00","7397.00","-19156.00","--","--","-19156.00","27218.00","--","8062.00","-23045.00","--","3889.00","-9100.00","--","17162.00","-0.62"
